t,SNR
0,-9.5262963675315
0.005,-11.6586212281296
0.01,-11.8118481805177
0.015,0.0548792498260582
0.02,-11.4798255441824
0.025,0.252019260603262
0.03,-0.324302099238082
0.035,-0.0334803609695626
0.04,-0.307476002931907
0.045,4.37721122875783
0.05,4.1886743914803
0.055,4.27131478365735
0.06,4.09041316475944
0.065,4.5132901792619
0.07,4.44561777010293
0.075,4.15425089844115
0.08,7.33617310128923
0.085,4.45256696999247
0.09,7.35759676082758
0.095,6.92341713226131
0.1,7.22221798095569
0.105,7.09757833708949
0.11,7.42454318998867
0.115,9.08742020435665
0.12,7.30619485275351
0.125,9.00866516330754
0.13,9.14140207733176
0.135,9.02686563778377
0.14,9.01386236004083
0.145,9.13149048814064
0.15,8.97373590662001
0.155,10.4120659202233
0.16,8.78070192149514
0.165,10.3071487985783
0.17,10.2308514328874
0.175,10.473463349615
0.18,11.0045872369952
0.185,10.2967428179913
0.19,11.2913091476166
0.195,11.0953682378605
0.2,11.1140144159169
0.205,11.1328284652964
0.21,11.219969154349
0.215,11.255413241443
0.22,11.6421339267927
0.225,11.4803712814739
0.23,11.6520671708994
0.235,11.8023196087176
0.24,12.022553077699
0.245,11.8917188144784
0.25,11.7821402699502
0.255,11.5241515171651
0.26,11.504832688679
0.265,11.6324698056838
0.27,12.0395476712993
0.275,11.6519192805099
0.28,11.8052457150545
0.285,11.6756848981141
0.29,11.8054228687197
0.295,11.5681634078981
0.3,11.6501159268845
0.305,11.2763919255892
0.31,11.5308064225982
0.315,11.9195887616352
0.32,11.820627079978
0.325,11.7759777072366
0.33,11.7648153072789
0.335,11.2651884904557
0.34,11.0410679192632
0.345,11.1827559950796
0.35,11.2150990281213
0.355,10.5706582571059
0.36,10.6540929579956
0.365,10.3310786379475
0.37,10.5496463175981
0.375,10.3622827592233
0.38,10.4678007437418
0.385,10.391152562229
0.39,9.03391336538697
0.395,9.12279416279141
0.4,8.82654931216086
0.405,7.21933837444396
0.41,7.04875417274857
0.415,7.03631025816117
0.42,7.72570403077107
0.425,7.3297061890466
0.43,7.19573545340076
0.435,4.64653356052614
0.44,7.85275955990997
0.445,7.10793200699491
0.45,4.89211146835842
0.455,7.29933013217601
0.46,4.28466835177483
0.465,4.26628043044332
0.47,4.16313054258268
0.475,4.46526254780252
0.48,-1.24120585960907
0.485,-0.59614651764214
0.49,-0.657866726092237
0.495,-1.03235610782455
0.5,-0.600297570099215
0.505,-1.25136004395432
0.51,0.397749282976747
0.515,-9.37607352978031
0.52,-15.3610121162122
0.525,-14.1881661634293
0.53,-12.6280776922553
0.535,-14.80704929003
0.54,-6.08126617127783
0.545,-12.9066294373292
0.55,-5.28670304687745
0.555,-4.59287939791658
0.56,-6.03167561119476
0.565,2.4144598551915
0.57,2.68408030797711
0.575,2.40491143371918
0.58,2.31906422828973
0.585,2.89565753114395
0.59,2.46532190281549
0.595,1.59401036866717
0.6,2.96126598215341
0.605,5.64971572902462
0.61,2.37893372813963
0.615,6.22511782543862
0.62,2.69674850595095
0.625,5.93027206763226
0.63,6.09759557630962
0.635,6.3589752215953
0.64,6.09996132708565
0.645,6.14851091821978
0.65,8.34251749090286
0.655,8.520956776074
0.66,8.68053803500337
0.665,8.07932631992108
0.67,8.82708706142679
0.675,10.281286604212
0.68,10.2067723620115
0.685,8.40690667160503
0.69,10.1372702768168
0.695,10.3365707808098
0.7,9.93066852430616
0.705,11.2432424676363
0.71,9.99764271129429
0.715,11.4846483834445
0.72,11.0477738288753
0.725,11.1130805133071
0.73,11.303707307677
0.735,11.9708972490888
0.74,11.9539737814987
0.745,12.2168923210573
0.75,11.9101136932462
0.755,11.8905069285946
0.76,11.8201610066386
0.765,11.875625828185
0.77,12.0686750607014
