t,SNR
0,31.7976379230324
0.005,42.5411755354647
0.01,40.3886501271041
0.015,40.2198313431756
0.02,42.6110801522016
0.025,38.8045038583832
0.03,40.0437502831257
0.035,41.1491950189823
0.04,39.8493881540664
0.045,38.0101175612468
0.05,39.2820192011624
0.055,40.3582291895166
0.06,40.2104138205222
0.065,41.8621096094404
0.07,36.7337946825823
0.075,40.3406000163406
0.08,42.3736028074744
0.085,40.5392716557398
0.09,38.3752256824367
0.095,39.8859300213815
0.1,38.517109605696
0.105,39.8740118892309
0.11,40.4151441941167
0.115,44.1517412276554
0.12,38.1052864962898
0.125,29.9576155825057
0.13,41.6872205275727
0.135,44.3429306365978
0.14,37.2992621528523
0.145,39.3338550395953
0.15,39.7549066123358
0.155,38.6708548721017
0.16,37.8288238922972
0.165,40.4511044721591
0.17,40.8391237231401
0.175,41.2620719857776
0.18,37.8744352015613
0.185,42.631103469611
0.19,38.8796026115574
0.195,38.1332244207552
0.2,40.4559119130572
0.205,39.5897819283569
0.21,41.229849810501
0.215,39.6478758034293
0.22,40.3157432578698
0.225,40.6749590214986
0.23,40.9857680150493
0.235,40.3585275684787
0.24,41.2224076926585
0.245,40.5906738170229
0.25,41.7272932162225
0.255,40.6884827951842
0.26,35.2064770653214
0.265,38.4728947120957
0.27,42.4026282948888
0.275,38.0513559598556
0.28,38.1112332513048
0.285,40.1932956528958
0.29,41.2818910631538
0.295,41.9465555778605
0.3,35.5418913752833
0.305,37.9699332775409
0.31,42.3928277468793
0.315,39.0755559769411
0.32,42.8457550151378
0.325,41.6147216283007
0.33,32.1441100544096
0.335,39.4933561194805
0.34,41.2784770694984
0.345,40.4204036207934
0.35,36.1901785852098
0.355,39.3597704431968
0.36,38.2414640031628
0.365,40.2128719274449
0.37,38.9788527373508
0.375,41.6994406494074
0.38,37.3566751548037
0.385,39.0530065300483
0.39,41.1465362331026
0.395,41.5294025631317
0.4,39.6610046554763
0.405,38.3288966157671
0.41,37.5701839962312
0.415,37.7480303455989
0.42,37.5077297053397
0.425,40.7354740913043
0.43,39.4828174536319
0.435,39.2891891706613
0.44,32.6727044998072
0.445,37.8306492416832
0.45,37.9220600019836
0.455,41.0120150519524
0.46,39.694098700846
0.465,35.6964913888776
0.47,37.879358574015
0.475,37.3788179011042
0.48,39.8688292485081
0.485,37.7758667927397
0.49,41.3561674310991
0.495,39.5782042716092
0.5,34.0627776583654
0.505,38.874976342103
0.51,37.767351723367
0.515,37.1200258006108
0.52,41.5542438805359
0.525,40.0875643022051
0.53,36.2760587093061
0.535,32.4440570733125
0.54,36.427294311533
0.545,35.13507384304
0.55,39.8528355582484
0.555,40.4640020875009
0.56,40.54795631288
0.565,38.4587085117239
0.57,35.5840067228211
0.575,36.5243405355317
0.58,36.7330408076103
0.585,37.1527234440032
0.59,41.0720615494104
0.595,42.8267158649874
0.6,39.2960386431614
0.605,39.3177268313082
0.61,36.454043438899
0.615,35.4956641660498
0.62,37.557109994761
0.625,36.6625118466059
0.63,38.8592268060856
0.635,40.4282795764705
0.64,38.4022315114336
0.645,38.8632379827945
0.65,38.2170299548048
0.655,35.0397618257222
0.66,36.2264029705544
0.665,35.9646158341459
0.67,39.2614907029411
0.675,35.6209616718895
0.68,41.5903981184194
