t,SNR
0,21.5571687143089
0.005,27.4556291552812
0.01,21.1217084246625
0.015,20.8927089534524
0.02,25.3925282775787
0.025,26.5756815097792
0.03,24.5968890365637
0.035,24.32220517457
0.04,25.6356631150558
0.045,26.1159581036591
0.05,18.1793538047213
0.055,25.3736609614906
0.06,25.5859845866851
0.065,27.1545644311405
0.07,25.3814867449147
0.075,21.2150513260493
0.08,24.0365646795873
0.085,18.6556039191394
0.09,23.6579803984539
0.095,17.1748083989153
0.1,19.8378481356588
0.105,22.1860186468762
0.11,20.9262642265519
0.115,22.6957411717355
0.12,22.600185067335
0.125,22.2177965590132
0.13,20.5040515840901
0.135,25.115330429881
0.14,23.6201419719349
0.145,21.4727873227078
0.15,23.8902984645061
0.155,24.7554084318236
0.16,22.9012558365873
0.165,22.8993726742358
0.17,22.5598153598012
0.175,23.3666820073995
0.18,23.7849342121385
0.185,23.1386212034138
0.19,24.978264049895
0.195,22.1326063293508
0.2,18.2606025847688
0.205,22.5481533915889
0.21,20.0592854798261
0.215,21.710719218706
0.22,23.7448122482557
0.225,24.8200663535121
0.23,22.934092364588
0.235,24.0254163185631
0.24,27.2554608353849
0.245,15.8873290619988
0.25,26.1320184029751
0.255,25.2885729788608
0.26,24.1654475663471
0.265,26.2991213316089
0.27,24.5919176514264
0.275,25.2322084136166
0.28,24.0588849654994
0.285,22.2509760124643
0.29,26.596863189842
0.295,22.5109456513407
0.3,24.0825256306835
0.305,27.3593220794667
0.31,21.0883839096543
0.315,24.779088661353
0.32,21.7797768448911
0.325,21.2063630804091
0.33,23.5234554334451
0.335,23.9200170020854
0.34,22.1558387259458
0.345,22.8225913674548
0.35,24.8508790070892
0.355,19.9760082314388
0.36,25.4488267183501
0.365,23.2677017579293
0.37,24.0395232366664
0.375,24.6049489958108
0.38,25.1594772151206
0.385,25.8437122019287
0.39,28.2249637076492
0.395,23.5514348913359
0.4,22.3670961314464
0.405,27.488008646987
0.41,24.9815628128965
0.415,26.6592543013308
0.42,18.8820265829779
0.425,24.6619335211908
0.43,20.3859265192508
0.435,24.1499882870128
0.44,23.7446171555243
0.445,20.8560316827864
0.45,23.7378197417282
0.455,20.9594597761383
0.46,26.4949145136669
0.465,23.3042113323808
0.47,22.6592598072879
0.475,25.9150407110352
0.48,23.0379390576102
0.485,25.6462639057279
0.49,25.2645357715116
0.495,19.2463898132722
0.5,27.0660910051502
0.505,21.5399483469906
0.51,28.9290011607168
0.515,25.0914370364645
0.52,22.6160168342929
0.525,23.103499746978
0.53,20.4497072727893
0.535,24.876418440525
0.54,23.7564871387508
0.545,26.8435071290996
0.55,24.0857329400627
0.555,23.3235709477432
0.56,27.9499788714617
0.565,18.7682872531627
0.57,21.7260283089915
0.575,26.4259272276224
0.58,16.5700082752371
0.585,24.2255340741579
0.59,22.3865943821189
0.595,21.5184888449766
0.6,27.3062739164389
0.605,22.4546694601435
0.61,22.189875270001
0.615,24.1730401138962
0.62,24.7492882051093
0.625,24.3628964798052
0.63,24.2092923316433
0.635,26.1676215834735
0.64,18.610771666286
0.645,25.9141243203559
0.65,20.5449220747117
0.655,21.2690186007007
0.66,26.791959190865
0.665,21.213640547756
0.67,24.3930624048355
0.675,26.4096003359885
0.68,19.8620067971592
0.685,24.1402254185667
0.69,23.869826267452
0.695,21.1383798922207
0.7,25.6991790489085
0.705,22.6068945524389
0.71,26.0232184586011
0.715,21.3229559372183
0.72,21.2286432487195
0.725,17.9638142940575
0.73,22.4738501089139
0.735,26.1732605540326
0.74,17.420344337851
0.745,23.8276116830838
0.75,27.7495200502399
0.755,16.4689299201284
0.76,25.4914199092126
0.765,22.8949313384654
0.77,24.6037999545227
0.775,23.4210133666304
0.78,19.9693029630468
0.785,22.9137201839233
0.79,23.3640631132882
0.795,24.6046271178066
0.8,23.175853416356
0.805,20.853787060244
0.81,29.5745120803732
0.815,22.9907314379597
0.82,24.9179420268221
0.825,26.8497500593556
0.83,24.5980018004049
0.835,24.1274937082671
0.84,21.0750022003865
0.845,23.4851860517826
0.85,27.3788242116749
0.855,23.1200208471413
0.86,27.6770278405832
0.865,20.8771236412689
0.87,24.6393533109269
0.875,22.8075529143208
0.88,29.6374873316286
0.885,26.1743791408256
0.89,25.8905639772661
0.895,26.0933731213618
0.9,22.3515964648532
0.905,23.2860090433456
0.91,27.1223118352943
0.915,19.7771842716474
0.92,27.4800508893803
0.925,23.5890734855369
0.93,22.0566894139234
0.935,21.7993922003957
0.94,24.9755612622827
0.945,23.5319438538872
0.95,22.9616952495537
