t,SNR
0,18.7446662972301
0.005,19.6456653063885
0.01,20.0832406605689
0.015,19.9308091374187
0.02,19.2412899308028
0.025,17.7777422946923
0.03,15.4899853199231
0.035,11.6579030852372
0.04,4.17991549286035
0.045,4.26439751603894
0.05,11.3148394912571
0.055,15.5416601069641
0.06,17.8328726291957
0.065,19.1437595004047
0.07,19.9310045223785
0.075,20.1658889909855
0.08,19.8769479093821
0.085,19.1152668906907
0.09,17.641733046582
0.095,15.220329186464
0.1,11.5365404283709
0.105,3.87714181298801
0.11,3.15999005679629
0.115,11.205852177471
0.12,15.2836769895407
0.125,17.5559131590034
0.13,19.0009379580266
0.135,19.8542710135647
0.14,20.2207393023696
0.145,20.1125214161208
0.15,19.5358343859385
0.155,18.43306352961
0.16,16.6507178797958
0.165,13.8406079527356
0.17,9.06966868478852
0.175,1.11488797607669
0.18,6.0956978544211
0.185,12.6389953952491
0.19,15.7121111587899
0.195,17.7120142866437
0.2,19.1259547639216
0.205,19.9551959704721
0.21,20.3012887184946
0.215,20.2265166678798
0.22,19.7701447355693
0.225,18.8892717906047
0.23,17.3281282776689
0.235,15.1245462115614
0.24,11.6852821753527
0.245,4.90948929553184
0.25,1.1311716621627
0.255,9.03054406339216
0.26,13.5577767575148
0.265,16.5206913215157
0.27,18.1420857728234
0.275,19.336100483872
0.28,20.0547449408246
0.285,20.370895979652
0.29,20.3328852463242
0.295,19.928662045182
0.3,19.2026761049277
0.305,17.9309270619387
0.31,15.5051631894846
0.315,13.8724002344
0.32,12.5274894767426
0.325,9.18360940550559
0.33,6.625997343839
0.335,12.2732433403871
0.34,15.5063306708383
0.345,17.5745244669337
0.35,18.3849176854036
0.355,18.590827665368
0.36,18.4781761910635
0.365,19.4931669486277
0.37,20.4878369699936
0.375,20.8964813997839
0.38,20.7810643511284
0.385,20.4695459587573
0.39,18.40134181328
0.395,15.4617227637467
0.4,12.1995360545529
0.405,2.42206883581446
0.41,0.159615350152151
0.415,-11.9879802076972
0.42,1.26015714775184
0.425,10.0847092861405
0.43,14.4214770422042
0.435,17.3085927431096
0.44,19.3629328335064
0.445,19.9057555169568
0.45,20.415999842779
0.455,20.3836856173482
0.46,19.9817399136181
0.465,19.6490683941601
0.47,19.7526616618302
0.475,19.6175743242219
0.48,19.3953694011035
0.485,19.0021490857828
0.49,18.3851591279685
0.495,16.4559486464137
0.5,13.8222787583458
0.505,9.65253786577557
0.51,2.69138334670033
0.515,-0.00635282333075793
0.52,5.27054577285178
0.525,8.82269221944622
0.53,10.5255429878952
0.535,14.4475268847889
0.54,16.3932619783654
0.545,18.1354914833875
0.55,19.4764255915547
0.555,19.9789937739229
0.56,20.6529140215688
0.565,20.4649836461346
0.57,20.5102864617477
0.575,20.0806830937907
0.58,20.0640447461658
0.585,20.0778953372265
0.59,19.8866880145359
0.595,19.7065235290644
0.6,19.0857681951986
0.605,18.6937268463833
0.61,17.3437636279773
0.615,15.775187981049
0.62,13.8418641473873
0.625,11.8946172990046
0.63,9.39895339771603
0.635,5.7947094158376
0.64,2.45866942573751
0.645,1.40907904195748
0.65,6.20391817840547
0.655,8.9385260639876
0.66,11.4358585767712
0.665,13.2769571258059
0.67,15.0280750164355
0.675,16.2625447001953
0.68,17.1129849213003
0.685,17.9441693079978
0.69,18.612841276089
0.695,19.1126726503508
0.7,19.4331864602218
0.705,19.7957467622659
0.71,20.0834374468858
0.715,20.3983248261039
0.72,20.6124723884937
0.725,20.6849799396323
0.73,20.7302764578895
0.735,20.6505817960788
0.74,20.5655263623625
0.745,20.4813634749148
0.75,20.3869337734664
0.755,20.2334374788652
0.76,20.0224265585707
0.765,19.7807555410539
0.77,19.3872377169478
0.775,19.0748079380568
0.78,18.7429579509763
0.785,18.4945806484258
0.79,17.903876876571
0.795,17.5509213140635
0.8,17.0173877054714
0.805,16.4818287405649
0.81,15.914292786205
0.815,15.4449120779357
0.82,14.8519944375834
0.825,13.9187695748694
0.83,13.194500373925
0.835,12.4774899395572
0.84,11.4004667088366
0.845,11.085441239344
0.85,10.1056593830224
0.855,9.16310749660805
0.86,7.9273234478438
0.865,6.95236719514574
0.87,5.53570346957757
0.875,4.30757139509618
0.88,4.32066421366535
0.885,3.45200096232817
0.89,3.32118786599034
0.895,2.45616327940991
0.9,0.363116296986107
0.905,-0.895050774719522
0.91,0.489857434859502
0.915,2.48309857150164
0.92,3.8732316454698
0.925,3.18378067753933
0.93,0.937221007449551
0.935,1.84120712009747
0.94,3.03000928943061
0.945,4.2379393118209
0.95,3.96018305053528
0.955,2.06900122983731
0.96,2.83420872146428
0.965,3.01238354321053
0.97,2.5586716032019
0.975,3.73879176494097
0.98,2.80930307902388
0.985,1.78932461716718
0.99,-0.104879870333519
0.995,2.12036031446655
1,3.29462835663983
1.005,2.06884413918266
1.01,0.701598446385049
1.015,3.89352317854276
1.02,5.83966268524331
1.025,3.4844623851167
1.03,3.70109092783494
1.035,7.25752161600873
1.04,9.02652682752452
1.045,7.94563909365841
1.05,8.97901699947522
1.055,10.8481385827173
1.06,11.7914504096468
1.065,12.0053816241963
1.07,13.1334540376133
1.075,13.8580096972272
1.08,14.2393567322452
1.085,15.1411460714827
1.09,15.5091203421671
1.095,16.5180616837096
1.1,16.9740539797765
1.105,17.6888220432274
1.11,17.2475739231343
1.115,17.9403664847005
1.12,19.3818263965411
1.125,18.6275393703192
1.13,19.1411425509851
1.135,20.1527999170855
1.14,19.7018140011919
1.145,19.9179732798611
1.15,20.3828903988522
1.155,20.5883249898989
1.16,20.514097453546
1.165,20.968924290313
1.17,20.6745929699952
1.175,20.7832354502552
1.18,20.2804392228445
1.185,20.7143904752748
1.19,20.8156105104898
1.195,19.7923966083455
1.2,19.5901941432052
1.205,19.1474826918985
1.21,20.2853818282028
1.215,18.4356082032402
1.22,17.2471540208437
1.225,16.059779545433
1.23,14.7552839864588
1.235,13.3937510566431
1.24,12.4246181042028
1.245,10.1242435410668
1.25,8.27757138836418
1.255,-4.52771373491001
1.26,10.9220667927191
1.265,4.48213647758017
1.27,10.7176033531122
1.275,11.3650337944393
1.28,13.0747253858751
1.285,14.85150216972
1.29,16.7995390981568
1.295,18.671796096039
1.3,18.9728657073455
1.305,18.4385338067403
1.31,19.9176764078267
1.315,20.1427231516598
1.32,20.5582556534939
1.325,20.8530105997849
1.33,19.9623025529909
1.335,20.8811912224785
1.34,18.7318485038693
1.345,19.4818529277977
1.35,19.6669044359858
1.355,18.5058393968903
1.36,17.2754576315729
1.365,17.2786646318486
1.37,13.5964393994717
