t,SNR
0,30.9033325953389
0.005,38.6340844645603
0.01,38.2443900076115
0.015,35.9718189625524
0.02,34.8378598172503
0.025,38.3049482664389
0.03,35.9576148751641
0.035,36.6768367901948
0.04,37.9285961927356
0.045,37.5563455794838
0.05,37.4262623527643
0.055,35.8678938689923
0.06,35.9294820368572
0.065,38.8501788334914
0.07,38.0216310206661
0.075,37.3594061739824
0.08,37.9531028569143
0.085,37.8105106855188
0.09,38.9449955711698
0.095,37.8179283442946
0.1,35.9152353358773
0.105,37.6495245449588
0.11,36.5376330692366
0.115,39.1687892087238
0.12,37.8343136235844
0.125,31.6024419422609
0.13,36.077575199452
0.135,40.7694929639147
0.14,35.6855804286098
0.145,36.1988082770839
0.15,35.3193978225164
0.155,35.807418206749
0.16,34.0091655571009
0.165,37.0351885773527
0.17,37.2440886888307
0.175,38.0303670497941
0.18,36.4537753199634
0.185,36.5400412584851
0.19,36.4292989224364
0.195,37.084520896595
0.2,36.7478249380813
0.205,36.5038354976611
0.21,35.6454937684116
0.215,37.062030846534
0.22,36.9271421295741
0.225,36.6858066994158
0.23,37.2678355110029
0.235,38.1394226159133
0.24,39.0059571627823
0.245,33.3872409838796
0.25,38.179518080105
0.255,36.9599392926187
0.26,36.4170369914596
0.265,35.719137876771
0.27,38.0971593022877
0.275,35.9002332290213
0.28,35.8632662007305
0.285,34.2335225070112
0.29,35.8475026412131
0.295,38.3622506504812
0.3,35.5511683592851
0.305,35.0485197268871
0.31,34.8618614538415
0.315,37.3943821368304
0.32,38.2569505437568
0.325,37.1606483173324
0.33,33.5777362278221
0.335,35.4884815908204
0.34,36.5937214359026
0.345,36.9865608544188
0.35,37.129319104561
0.355,35.6899076893022
0.36,36.438950997708
0.365,36.8422594316309
0.37,36.1066971329457
0.375,37.2215117060777
0.38,35.8907512846573
0.385,35.1353395257336
0.39,35.047383528769
0.395,35.8955444510398
0.4,36.8832821917662
0.405,36.804493356883
0.41,35.4171214943688
0.415,35.8905101618041
0.42,34.4918811883924
0.425,36.3142224099317
0.43,36.3947347454734
0.435,36.4008635407099
0.44,33.8431299060496
0.445,34.1873316102975
0.45,35.3386051394132
0.455,36.306079098107
0.46,35.6215548082255
0.465,35.5923117118075
0.47,34.8833257723695
0.475,34.3978888804445
0.48,34.8898601834323
0.485,36.2558114873291
0.49,35.7323370294385
0.495,37.126067858831
0.5,31.8081775998913
0.505,34.533115548648
0.51,34.2042056512761
0.515,34.9092492218473
0.52,37.1097773948716
0.525,35.9038163581324
0.53,35.2555646261017
0.535,33.1871514472462
0.54,34.4228698256439
