t,SNR
8.305,10.9201205729287
8.31,14.3616509840624
8.315,18.3717827150076
8.32,22.1216434458911
8.325,23.9110339634337
8.33,16.9741013562521
8.335,22.0105494905607
8.34,10.5580880255876
8.345,19.9312723410625
8.35,17.3017028410908
8.355,16.8221274002203
8.36,18.3527368789953
8.365,18.7918418129979
8.37,13.2875532831995
8.375,17.2201994260709
8.38,-0.851977024756707
8.385,12.428218962393
8.39,4.80679862899288
8.395,15.5284867591845
8.4,12.7244571303542
8.405,12.2645642460955
8.41,17.474138691217
8.415,16.4649498327101
8.42,18.2103270968999
8.425,16.1906532497919
8.43,19.0595379644311
8.435,21.6315143331772
8.44,16.9395352920301
8.445,22.9021803357056
8.45,17.8939521051369
8.455,19.0387585728756
8.46,19.4896964911975
8.465,21.7139073516359
8.47,21.804962873764
8.475,17.236466492578
8.48,14.0329878007923
8.485,5.81003536604925
8.49,13.8856358831909
8.495,4.72093189957144
8.5,16.0117346353658
8.505,15.5098227155325
8.51,15.6865425354895
8.515,16.6404588683811
8.52,18.2811609927064
8.525,22.2823892279106
8.53,21.7093662790094
8.535,19.5501293812098
8.54,20.8177831016663
8.545,23.4787268027087
8.55,19.5243625455106
8.555,20.8464938207535
8.56,21.5366382120476
8.565,16.289959339264
8.57,12.7602727000519
8.575,10.8775685238086
8.58,13.2114123448865
8.585,6.96112434674856
8.59,18.287245402872
8.595,6.30644254747995
8.6,16.6033791163895
8.605,22.9151220135579
8.61,24.6435245926068
8.615,21.0514373642457
8.62,21.1918877324257
8.625,20.1059232322894
8.63,20.123283542777
8.635,21.8846371883675
8.64,21.2788268663787
8.645,21.3277866500533
8.65,19.3147560330018
8.655,18.3646734691144
8.66,19.5561119331294
8.665,15.6282982256358
8.67,15.1957968475652
8.675,11.4111368948218
8.68,3.65016400492232
8.685,11.1993103721144
8.69,12.4823970790318
8.695,18.6265522293444
8.7,13.5508860998702
8.705,17.4926137363996
8.71,18.5272278847817
8.715,17.8301907743351
8.72,21.3582648908127
8.725,24.270738413495
8.73,22.9454076999712
8.735,20.9245126815699
8.74,21.6869795546672
8.745,19.3337822365684
8.75,17.4683894847237
8.755,16.3891799831139
8.76,17.7208352763298
8.765,15.264483293978
8.77,-1.28945037169231
8.775,14.2800510003271
8.78,16.2345063010286
8.785,9.77502120217538
8.79,10.6026547353676
8.795,9.32104970331943
8.8,18.1991641806147
8.805,16.7731459566958
8.81,19.8803926402194
8.815,19.7373912742354
8.82,21.8599255521733
8.825,20.2275067230387
8.83,18.5651067009901
8.835,21.9975305285321
8.84,18.9892632063908
8.845,21.2619214259798
8.85,9.9610882499711
8.855,11.7207041529215
8.86,11.5052929638432
8.865,11.4110722595715
8.87,6.26208175199531
8.875,0.193945172233839
8.88,18.9568777547815
8.885,12.8070742711622
8.89,14.8321227950058
8.895,23.0817941408175
8.9,18.3177130881854
8.905,19.686686301089
8.91,22.181642469216
8.915,24.2671596022318
8.92,18.7215845945535
8.925,20.3046640789074
8.93,18.0227521217177
8.935,20.4464312428451
8.94,19.4427651507459
8.945,18.1979911850932
8.95,18.8416680325092
8.955,17.4633054788424
8.96,4.96489255340256
8.965,9.65880045384972
8.97,18.9928944051809
8.975,12.9351170960191
8.98,13.7881220443274
8.985,21.1808268851966
8.99,19.0342416915746
8.995,21.0341622822805
9,19.9165833133202
9.005,14.7151154699257
9.01,21.8636001630193
9.015,14.0590790523067
9.02,15.8194563758106
9.025,20.7942018382739
9.03,15.7491192812028
9.035,12.1090725760094
9.04,6.33036265212816
9.045,0.724594540688486
9.05,13.6372774359479
9.055,8.91954312562656
9.06,14.5320152008751
9.065,17.8987503155687
9.07,13.0689192401582
9.075,21.9615090956978
9.08,17.0072244504206
9.085,19.6355696673503
9.09,19.4173199043996
9.095,19.990174423161
9.1,20.5794700908796
9.105,19.8762958154762
9.11,19.2270159387679
9.115,19.3905548185612
9.12,13.4099240717625
9.125,14.7857235147594
9.13,17.3464330746776
9.135,17.3808753974981
9.14,-9.28407067100034
9.145,16.5602724890745
9.15,13.4813716298049
9.155,15.1026364341327
9.16,14.1333460126345
9.165,13.4567709293916
9.17,18.3669664065167
9.175,17.6494701632649
9.18,18.7596463231564
9.185,19.6463551775325
9.19,12.584818872744
9.195,12.0156131941971
9.2,15.0655435270168
9.205,15.8520110128103
9.21,18.2542136413801
9.215,11.978627713356
9.22,13.4526538729162
9.225,17.5916887081568
9.23,11.7344068849529
9.235,22.2193389228498
9.24,16.0884309098344
9.245,14.9121891065568
