t,SINR
1.985,55.0894050240842
1.99,52.3531434308811
1.995,55.2654218141447
2,46.7366595696009
2.005,52.4365057979539
2.01,52.9388841408743
2.015,48.6083460712061
2.02,56.1977517532717
2.025,49.3225398532333
2.03,53.082146935909
2.035,49.2236605298178
2.04,53.8819006056762
2.045,52.1945825986675
2.05,51.7804837090446
2.055,52.5315765916542
2.06,50.8234390964672
2.065,47.9825794179594
2.07,52.0364430133997
2.075,47.3312835800072
2.08,49.4862446876746
2.085,48.4001163011403
2.09,49.3170247813094
2.095,51.6369478861206
2.1,50.1148841871304
2.105,51.2748387494493
2.11,52.0705866443864
2.115,51.4750381580441
2.12,47.2500331506319
2.125,49.8899554988419
2.13,48.7890917764254
2.135,43.6985505817294
2.14,50.4218428382235
2.145,45.9375828200347
2.15,45.6674191575737
2.155,48.4278499831647
2.16,47.7258937708151
2.165,49.3599048114137
2.17,50.4347537384859
2.175,48.6816232180404
2.18,44.1635226175913
2.185,52.6475459639751
2.19,49.5335531235087
2.195,46.2375917117697
2.2,51.510300057883
2.205,50.1726666914072
2.21,52.2806165808087
2.215,52.6570447179746
2.22,57.4737884625477
2.225,52.1234622715664
2.23,54.0517837281783
2.235,50.0482718692948
2.24,51.4922825139356
2.245,56.3067082466502
2.25,53.2451959991886
2.255,52.9723911124287
2.26,55.0881941500665
2.265,49.5707571074224
2.27,49.1385687126221
2.275,50.911707314417
2.28,51.2634816867189
2.285,50.1283531296904
2.29,45.8985341849959
2.295,50.1870327264484
2.3,51.7305856247762
2.305,53.9784342291199
2.31,52.4060943703339
2.315,56.1540102018771
2.32,56.9011137607944
2.325,51.7706263337193
2.33,50.6526526586537
2.335,55.5205178291517
2.34,51.7692162527989
2.345,54.0594183800456
2.35,53.0487372875171
2.355,52.9817499383774
2.36,47.981449682997
2.365,52.6954936025338
2.37,48.1639242374102
2.375,53.0546660487535
2.38,50.711077247542
2.385,51.4615450825876
2.39,49.9905061327294
2.395,50.565077140203
2.4,49.4803789518242
2.405,50.1489522067534
2.41,50.0980769563578
2.415,49.2643540918352
2.42,51.0252335746949
2.425,48.4290500333421
2.43,50.0193153720575
2.435,47.7714200527678
2.44,51.9954619391314
2.445,50.6670416655451
2.45,49.1288342275143
2.455,47.9103935982022
2.46,49.4376174070895
2.465,47.4209914248197
2.47,47.4955804155343
2.475,51.9775739749602
2.48,49.6157401835046
2.485,49.7997467448286
2.49,40.7054201769668
2.495,47.7580865933285
2.5,43.1347959641476
2.505,48.8762447188521
2.51,48.2377241396724
2.515,50.1325161936795
2.52,44.9980832441816
2.525,47.5753760489345
2.53,45.978427355267
2.535,48.6568511492807
2.54,52.7782833781558
2.545,40.7127893069529
2.55,47.0363420554138
2.555,48.7746938664815
2.56,46.2872831730948
2.565,50.1610825142227
2.57,51.4564391890136
2.575,49.8770326210809
2.58,46.5491654341604
2.585,54.0918358088616
2.59,48.6242447309711
2.595,50.3002821572536
2.6,50.8589911268834
2.605,49.1617364622442
2.61,49.4305127248384
2.615,49.5339289425412
2.62,50.2525681102815
2.625,49.2819502778205
2.63,48.8002089554235
2.635,49.4871069689863
2.64,47.9962024146545
2.645,48.288779059202
2.65,52.005466833136
2.655,49.3704365243946
2.66,50.2328351537569
2.665,45.0362128385172
2.67,45.9190982438306
2.675,50.566983619811
2.68,50.8579730524511
2.685,46.2156459441155
2.69,52.9628801778037
2.695,50.7209709560099
2.7,50.0057367197239
2.705,49.2864368828158
2.71,49.5256557564808
2.715,49.2795236743076
2.72,51.3786561070154
2.725,51.4537010809674
2.73,45.2832392105575
2.735,51.3428950357896
2.74,47.5035755689276
2.745,51.0055773283341
2.75,50.5735044210592
2.755,47.0079176215517
2.76,49.9337287198243
2.765,54.6318475177138
2.77,50.1982133950362
2.775,49.6991292837393
2.78,49.1007162043136
2.785,49.9939193481659
2.79,43.7238439137719
2.795,50.9211909952393
2.8,51.9956272996315
2.805,49.6176775164916
2.81,51.0711386438321
2.815,49.5366263890476
2.82,52.305287339776
2.825,49.0769039710318
2.83,47.8359080242968
2.835,52.6753923279462
2.84,46.8620358677912
2.845,51.8607267339912
2.85,50.3335865150901
2.855,48.2999903223204
2.86,45.7440048428558
2.865,51.8086911425593
2.87,45.928858529026
2.875,48.3312184320719
2.88,47.0024880786943
2.885,47.2364637530881
2.89,47.7644851156253
2.895,48.9367281711272
2.9,51.2739484296343
2.905,51.8065405981417
2.91,50.0364603964195
2.915,49.5315711528652
2.92,49.9795412938511
2.925,43.9488099963909
2.93,48.4136495522791
2.935,47.1968914521443
2.94,42.3684768855064
2.945,47.9069206837954
2.95,51.0445641990475
2.955,47.1687867071439
2.96,51.3182745683522
2.965,50.7166204146636
2.97,43.7775894983038
2.975,43.609808773871
2.98,43.1694696071659
2.985,49.9755946463699
2.99,47.5944516993097
2.995,47.1785148468834
3,48.5060402132369
3.005,46.5695094974348
3.01,50.1243741301081
3.015,47.0580885239686
3.02,48.3140816224449
3.025,47.2564390058119
3.03,48.2040723109307
3.035,48.2129863965461
3.04,46.2660332885279
3.045,48.1234159757365
3.05,47.1097720147373
3.055,44.454050409838
3.06,48.4765951040057
3.065,38.0172478515281
3.07,42.7435705492091
3.075,43.6784141618517
3.08,48.4132432296388
3.085,48.7221890541957
3.09,49.1574945427439
3.095,48.7649026194829
3.1,46.6914388272127
3.105,41.7855465626851
3.11,43.9705962257645
3.115,44.0205446902979
3.12,46.5277639841344
3.125,48.176186036341
3.13,47.6566358526037
3.135,48.4323446810944
3.14,47.2045826367978
3.145,46.0646861883047
3.15,48.4089410686072
3.155,46.8742885846442
3.16,45.7314213743743
3.165,47.6695862491319
3.17,46.0071109504154
3.175,41.0995123874847
3.18,43.4991819643015
3.185,47.7774156227285
3.19,43.7984810096896
3.195,43.1334257347498
3.2,35.6643396905837
3.205,39.0427313859681
3.21,49.1893194477642
3.215,34.8946067413889
3.22,45.483090193987
3.225,42.2766448898459
3.23,47.5358335549174
3.235,43.3040076761849
3.24,47.0858077771425
3.245,47.5570168954041
3.25,49.3741831463092
3.255,47.7413091483384
3.26,37.9892056038629
3.265,44.543891495967
3.27,42.7175172980165
3.275,46.4253391163661
3.28,45.6544310387805
3.285,31.7465673050953
3.29,44.3678538910244
3.295,44.0680926212273
3.3,46.7411791118201
3.305,42.0886500589621
3.31,46.7885771620832
3.315,43.3462770028985
3.32,47.3523708763768
3.325,43.8959165011048
3.33,41.2003076656687
3.335,45.693518211725
3.34,49.9574856259705
3.345,46.3255959678117
3.35,48.6668893593359
3.355,48.0387323944752
3.36,48.0980992779171
3.365,44.2643168793145
3.37,48.3496846078172
3.375,44.9237017170495
3.38,44.0043869675632
3.385,47.8719922116884
3.39,54.6213912572149
3.395,44.1453816527749
3.4,45.2988758738532
3.405,44.8281949702977
3.41,49.0282571490896
3.415,43.311525410463
3.42,44.8775095278726
3.425,43.3453914835424
3.43,44.2774285866224
3.435,47.8943800686908
3.44,45.1742139202055
3.445,45.0373957033554
3.45,37.561557691154
3.455,38.2341755036411
3.46,46.3847002507279
3.465,43.205619412723
3.47,41.7903535043995
3.475,45.6441705160542
3.48,44.1686637806768
3.485,44.8110939728996
3.49,45.4772279998563
3.495,44.592558733741
3.5,45.8780122314043
3.505,40.869261586907
3.51,42.3258222592156
3.515,45.0507539114086
3.52,42.6796064328207
3.525,47.5847840376077
3.53,41.4080193260979
3.535,33.3168942527951
3.54,46.0164323298192
3.545,39.5666405540016
3.55,46.43084615209
3.555,35.6817951397416
3.56,42.336782848401
3.565,39.9973929440498
3.57,43.3617078913257
3.575,44.1274619274811
3.58,40.4490954080941
3.585,42.2081653325865
3.59,41.8959282819048
3.595,43.597597394639
3.6,40.6356256310834
3.605,44.3954745789454
3.61,40.8832268126118
3.615,41.2694403351937
3.62,42.6219110680475
3.625,43.5210018880548
3.63,49.0834208002903
3.635,47.7647405884588
3.64,42.7056238911329
3.645,49.5307331954428
3.65,45.6341993677217
3.655,42.9908018949639
3.66,43.2066464516878
3.665,40.0881191993531
3.67,44.4716388740426
3.675,44.1459540194794
3.68,37.0541486837636
3.685,38.8839253686263
3.69,47.8078025558054
3.695,40.2458987902102
3.7,41.1245542441682
3.705,41.8542380778898
3.71,38.9173363008508
3.715,50.2638629545809
3.72,47.1401594322651
3.725,38.733804749668
3.73,44.9583799170972
3.735,39.5872382161752
3.74,44.4726134579639
3.745,43.8048428121942
3.75,38.0475091801956
3.755,36.0502274466162
3.76,42.8189302454116
3.765,51.3574674367006
3.77,46.9202146179544
3.775,45.421053900919
3.78,35.8430796307807
3.785,41.7867836757911
3.79,46.4722085504522
3.795,47.8635923760277
3.8,37.2222967568272
3.805,39.4652960695774
3.81,44.7622102987159
3.815,41.005896309873
3.82,45.8359067007762
3.825,48.1088793653544
3.83,40.2109458743446
3.835,43.8785165959581
3.84,33.0782522747426
3.845,37.887919877924
3.85,35.6462466808559
3.855,33.858218238628
3.86,41.3653615664805
3.865,45.2468457177636
3.87,35.5734491790289
3.875,48.481238882636
3.88,41.8486046284634
3.885,40.5772498587977
3.89,47.9688886187744
3.895,37.7603825309732
3.9,39.8781008183583
3.905,43.7163998018439
3.91,47.3274891182098
3.915,47.4255904922167
3.92,47.233974043924
3.925,45.8027574739429
3.93,47.4943137559942
3.935,49.5183400240391
3.94,37.5299373705711
3.945,47.8948346033233
3.95,37.3472703116388
3.955,44.2242619142829
3.96,46.7066800390121
3.965,29.7021546468696
3.97,46.4515000222284
3.975,44.6376824417279
3.98,45.420229373142
3.985,48.0037856669052
3.99,48.3805703806887
3.995,48.0528037424805
4,37.795704368329
4.005,37.5636624773105
4.01,37.4103604857267
4.015,40.3136997748782
4.02,43.4969046282641
4.025,43.7831937490238
4.03,35.6965129778878
4.035,43.7903986717864
4.04,44.2642957368257
4.045,45.9020806890807
4.05,42.2264532653967
4.055,43.3917943644837
4.06,39.7430662983122
4.065,45.1958328808569
4.07,50.2946594886717
4.075,37.8603197377203
4.08,37.8554336280678
4.085,41.5906289252555
4.09,47.5673532524147
4.095,35.8974717029509
4.1,39.1818880156168
4.105,39.4919255208105
4.11,36.8092256227025
4.115,45.7559489461404
4.12,28.8519941119188
4.125,38.8880740880377
4.13,41.9174543108533
4.135,45.6133151635113
4.14,35.9488822621115
4.145,47.4037036302259
4.15,43.967110271055
4.155,33.7528518981439
4.16,45.3928000093646
4.165,33.9440658319103
4.17,44.6292378588254
4.175,33.669404744698
4.18,38.2007430997283
4.185,37.8801895282658
4.19,37.498744121029
4.195,34.2846111938142
4.2,36.5493202435477
4.205,31.7125951275888
4.21,35.6597216603557
4.215,34.5596623857301
4.22,40.4627534951625
4.225,41.9857759307527
4.23,46.8422743394592
4.235,29.8879117001357
4.24,43.3073573558895
4.245,45.2724252501247
4.25,36.8172953730968
4.255,34.1666435731378
4.26,28.7234225773793
4.265,34.4479319612664
4.27,34.3323249684952
4.275,40.7018305923482
4.28,37.2790525511481
4.285,38.3008247281116
4.29,39.6016529885354
4.295,32.5518725016475
4.3,44.3829352933112
4.305,45.7336754258429
4.31,42.4375333098749
4.315,42.3481414580246
4.32,43.9316394159051
4.325,39.9889879613929
4.33,45.8911923090352
4.335,38.0858906399864
4.34,33.8875882151044
4.345,38.9248508571644
4.35,40.8272781428043
4.355,32.8066132317435
4.36,27.8517455125732
4.365,33.1216379273798
4.37,39.1576056675069
4.375,38.5717790381003
4.38,43.4194036229602
4.385,33.584959515035
4.39,35.9883743099687
4.395,40.4539747209206
4.4,30.5703839114111
4.405,29.4451894941978
4.41,24.2172946945993
4.415,41.1278697752339
4.42,37.2643682550734
4.425,39.0301203128367
4.43,38.7059860974715
4.435,34.511582167087
4.44,29.8995554486431
4.445,31.0654049944188
4.45,37.6909682733274
4.455,45.1669911505714
4.46,28.1942250743478
4.465,26.8193954773012
4.47,45.0760672319989
4.475,42.624566143471
4.48,35.5293448602549
4.485,39.4815963863322
4.49,31.4005026396919
4.495,36.6408197851947
4.5,32.3169267368197
4.505,33.0383821655721
4.51,29.4496795631962
4.515,34.261176826736
4.52,36.0599728289084
4.525,38.5510121683502
4.53,33.8092017037314
4.535,35.8423503222289
4.54,44.8915471947241
4.545,45.7710655442804
4.55,39.962765228654
4.555,27.3261531971641
4.56,42.8010992049847
4.565,41.6204621206967
4.57,23.0584243593121
4.575,34.3683650209905
4.58,34.4153970781377
4.585,31.0495151000999
4.59,25.9772207086152
4.595,41.8144839901707
4.6,35.1169924435763
4.605,30.8836022152561
4.61,28.6820388917508
4.615,34.0097207926331
4.62,24.711982794037
4.625,40.4209188496047
4.63,29.4661556258772
4.635,34.7371861530274
4.64,25.8991150317763
4.645,38.3959269492729
4.65,20.8431052082139
4.655,27.3708797509191
4.66,40.3913737713494
4.665,39.2896567439444
4.67,36.0968070790581
4.675,35.4598096684953
4.68,40.6407407513847
4.685,28.1954408959635
4.69,37.6740010772606
4.695,39.1154049565496
4.7,29.2431195340677
4.705,25.0218083275562
4.71,25.4654299611723
4.715,34.23912299447
4.72,34.3126371687007
4.725,30.8981830609533
4.73,20.1137999249139
4.735,27.1047599812878
4.74,24.1823631924834
4.745,40.114090868629
4.75,23.2894639774847
4.755,40.6124790290615
4.76,26.1195958576992
4.765,42.4911909751353
4.77,37.8136046758181
4.775,29.3634064240037
4.78,26.5718886310986
4.785,38.0680113176739
4.79,38.6481778502901
4.795,38.6149372994447
4.8,26.6208869108965
4.805,36.8200389174818
4.81,33.7074741134674
4.815,29.3608736511294
4.82,19.6553890134139
4.825,40.5734656890391
4.83,28.0663755830252
4.835,21.4340708481329
4.84,40.111332090043
4.845,21.4631438604209
4.85,28.4471932668227
4.855,38.5223568746772
4.86,35.2504055864154
4.865,20.7581479981704
4.87,33.1806924406795
4.875,43.073148577844
4.88,42.1035240003497
4.885,38.0131000286613
4.89,9.46821633778902
4.895,26.6483575311688
4.9,41.5440169675923
4.905,30.7242872524729
4.91,39.1482641825937
4.915,40.5872310292021
4.92,31.0822913055033
4.925,37.0255748932203
4.93,33.023147974983
4.935,34.8559101876733
4.94,41.0589399744079
4.945,32.9669697771282
4.95,29.4707915578901
4.955,31.1819738673985
4.96,34.6667085840295
4.965,31.2549888184592
4.97,32.6179626738266
4.975,41.3643469744537
4.98,38.9985317043987
4.985,33.6985431067893
4.99,29.4171508513563
4.995,27.5457784727989
5,27.6342643253325
5.005,34.9844070464463
5.01,36.1086771061997
5.015,30.0639754634809
5.02,31.2791637529184
5.025,46.3955439090611
5.03,29.5167025943241
5.035,26.2227134736921
5.04,32.1377247588608
5.045,41.8562106107384
5.05,37.1409295107161
5.055,27.8068166529684
5.06,34.8031203906212
5.065,34.8447854015411
5.07,38.2929353737927
5.075,28.395272049616
5.08,43.3044366978301
5.085,36.5672256413227
5.09,28.0119469728301
5.095,44.7583618172456
5.1,41.2548428805966
5.105,47.4846254352567
5.11,38.6279029107059
5.115,38.9347380132117
5.12,29.6896231420733
5.125,36.4446804436207
5.13,44.6485405792503
5.135,35.254403892371
5.14,19.6556602534805
5.145,37.5461637024663
5.15,39.3663825633336
5.155,37.8652128352182
5.16,42.8245552509757
5.165,38.1830007265277
5.17,28.8894463717072
5.175,39.1565376470476
5.18,37.6169853793248
5.185,39.4699602909965
5.19,33.5899123960827
5.195,26.9506880631705
5.2,25.9809609219786
5.205,33.225428619879
5.21,22.0022803568003
5.215,38.5934801517566
5.22,32.7167399426052
5.225,37.28905556871
5.23,34.6126080961663
5.235,34.0590547033364
5.24,43.4582168959813
5.245,40.9305299543816
5.25,28.6918749972457
5.255,32.9738080581569
5.26,42.2975852184166
5.265,36.5638915201657
5.27,34.9950596537444
5.275,37.2122431843904
5.28,30.9929945982704
5.285,44.1051792697706
5.29,43.7859687220848
5.295,36.6014568181494
5.3,38.6610901210638
5.305,35.5980528073753
5.31,38.1164480386274
5.315,43.0493442924065
5.32,36.9853304853432
5.325,35.2996237139034
5.33,42.8810067957616
5.335,38.2986891905523
5.34,28.2555170130378
5.345,40.3323583729197
5.35,18.8041938789597
5.355,38.1798942587403
5.36,39.3584187385399
5.365,27.6099530463688
5.37,43.9302682365245
5.375,44.5271610677915
5.38,35.0033176989325
5.385,32.9814341677224
5.39,31.6312542868181
5.395,29.6681525159692
5.4,31.2885376818966
5.405,23.4950134534511
5.41,30.6707963653155
5.415,43.9032774295432
5.42,36.5831331230497
5.425,31.9110412001846
5.43,33.9394886241229
5.435,24.5634229896022
5.44,29.4771478449298
5.445,39.8622825163104
5.45,33.6486501433355
5.455,40.2721417417423
5.46,36.1086229498389
5.465,29.6429994282427
5.47,34.1376437088003
5.475,30.3535895683362
5.48,36.0727280229102
5.485,38.4417203478843
5.49,16.5434454630319
5.495,37.0991630346892
5.5,35.1789065805054
5.505,35.4246465666512
5.51,29.6386322566709
5.515,35.3834171748655
5.52,35.4008601083609
5.525,32.2754842534272
5.53,36.741676985981
5.535,37.1655430648037
5.54,38.3336015732336
5.545,40.975668414439
5.55,32.0131567742494
5.555,36.7327689708039
5.56,38.5534131836149
5.565,43.7097541196444
5.57,34.8713436289538
5.575,44.7075804395073
5.58,38.1570237055305
5.585,38.6854891596997
5.59,42.5119771168661
5.595,36.147594629996
5.6,37.6000206592034
5.605,41.4880521648864
5.61,40.1338426590999
5.615,33.2413823821166
5.62,42.6200501074787
5.625,30.5507272888454
5.63,36.2786509408675
5.635,45.2959531565633
5.64,36.4703516655354
5.645,39.2366113046938
5.65,29.860873175137
5.655,39.672040737054
5.66,31.0929011404317
5.665,45.6529038389974
5.67,33.9216762657008
5.675,34.6814567699965
5.68,38.3097179980158
5.685,36.0406656121429
5.69,37.4629471772266
5.695,35.7562779664102
5.7,36.6599031893627
5.705,43.16194499391
5.71,34.2516763818141
5.715,37.4502201083452
5.72,36.201891393892
5.725,37.0504652159931
5.73,39.9320764043855
5.735,44.4978538355371
5.74,44.3094375896253
5.745,41.5183918025886
5.75,40.8704503367994
5.755,37.5505830603892
5.76,35.2970572805866
5.765,38.7111482167115
5.77,43.4597199541758
5.775,35.45865253931
5.78,44.7737295516418
5.785,34.5945529890261
5.79,34.9794211983758
5.795,39.2698859993621
5.8,32.3374672248531
5.805,36.5941324719685
5.81,31.6907011903522
5.815,32.9691071424137
5.82,37.7683473982682
5.825,34.7892874633652
5.83,29.1060349793662
5.835,36.401704565075
5.84,25.6727062540841
5.845,31.6037434029334
5.85,34.8355898758531
5.855,39.8981429441539
5.86,43.1755124793838
5.865,32.499889144886
5.87,36.24053561629
5.875,41.8571552056885
5.88,29.6672582335809
5.885,38.0890733034185
5.89,42.0715394462764
5.895,35.0065234560735
5.9,34.1086521890097
5.905,23.3049026770811
5.91,34.2189375649741
5.915,27.8784370891991
5.92,42.7138479468837
5.925,34.6844365532593
5.93,35.4162263860449
5.935,35.6181425152296
5.94,25.1037330477118
5.945,42.4029482437968
5.95,41.6086715314912
5.955,33.7335584428057
5.96,40.6303604292373
5.965,30.510455969358
5.97,29.4151546754681
5.975,39.7931275281003
5.98,35.53681486298
5.985,40.2654376150814
5.99,38.2568406217018
5.995,40.4531224002718
6,30.5961212521399
6.005,44.0265498412785
6.01,39.3617532869035
6.015,41.7054763894417
6.02,41.9961902633142
6.025,40.0192344722076
6.03,30.0719479284509
6.035,39.3671913359558
6.04,47.1239116892331
6.045,43.2668470061661
6.05,43.9509759797959
6.055,30.7857654203587
6.06,41.0454639562312
6.065,47.1004006018226
6.07,44.3497115334299
6.075,34.2338268137997
6.08,47.2116227045926
6.085,36.5912561152519
6.09,41.3402023948957
6.095,34.5948571925223
6.1,41.1914088156067
6.105,36.2540520436507
6.11,43.9188356842529
6.115,40.323126966258
6.12,42.5354382200712
6.125,35.4948912481264
6.13,39.368969392638
6.135,43.3792110669012
6.14,44.5363822553786
6.145,36.7736466534427
6.15,36.2421805118783
6.155,37.4365990782411
6.16,44.4738974333287
6.165,44.4868057073646
6.17,36.409634446031
6.175,44.3564151127308
6.18,47.0888475556753
6.185,30.4698970849609
6.19,29.1455755276294
6.195,32.8820666496266
6.2,44.2880230047466
6.205,34.9450256686143
6.21,38.823766452027
6.215,34.1690276363331
6.22,38.7627614091241
6.225,37.2937184738175
6.23,34.8294885959413
6.235,24.1410504679201
6.24,37.2386727999765
6.245,42.5464351461106
6.25,38.3470198049358
6.255,36.7658495431393
6.26,39.1743472363765
6.265,46.1995151684496
6.27,41.0669710557548
6.275,37.2977569368774
6.28,42.5452646778057
6.285,39.6479196833878
6.29,41.4128096016616
6.295,33.1354266576418
6.3,43.5882756395645
6.305,42.8606310852735
6.31,39.033212064748
6.315,34.6542423162346
6.32,40.2754215564998
6.325,41.5749624116122
6.33,37.3963968910615
6.335,34.7941610859714
6.34,46.8309874252637
6.345,42.4559278931562
6.35,41.7162025096627
6.355,42.1608014876584
6.36,33.9406993256801
6.365,32.2696663803485
6.37,30.0251092375143
6.375,30.2359215078104
6.38,38.7509802166068
6.385,39.1576608091196
6.39,33.9795442631698
6.395,37.2024496694061
6.4,36.9269426996278
6.405,37.4883056122595
6.41,33.9831120016845
6.415,42.9956902356945
6.42,38.1985461033674
6.425,30.5325439544276
6.43,26.8842177628802
6.435,30.2311912624112
6.44,36.9560462600318
6.445,36.0725582762078
6.45,37.4267451059916
6.455,32.1150967181073
6.46,38.2020514210206
6.465,35.5049923280053
6.47,38.0472878425284
6.475,31.8544678927442
6.48,33.3977842173843
6.485,28.745618980133
6.49,32.9266429838463
6.495,34.6099070553962
6.5,38.6342235236251
6.505,41.6573811657385
6.51,39.9679525447139
6.515,27.8845883464185
6.52,39.6174756362775
6.525,35.4587183822888
6.53,34.0409650615757
6.535,37.3513885496501
6.54,36.9815401667773
6.545,38.1795955678587
6.55,33.0497660444552
6.555,44.3004827737909
6.56,35.3334876727624
6.565,38.8812325668126
6.57,40.9172964914546
6.575,36.3605010586004
6.58,40.7341175404762
6.585,34.3526747944299
6.59,37.3306474271302
6.595,42.3900121457127
6.6,36.7991041150916
6.605,43.7748515544515
6.61,43.379222400396
6.615,38.2629047008377
6.62,44.1952007712061
6.625,32.252127690624
6.63,45.7950094093202
6.635,42.1265280659873
6.64,35.3312476440743
6.645,33.7596407420146
6.65,33.2970092352362
6.655,29.5201628252322
6.66,31.420658678211
6.665,34.1150863380246
6.67,36.8823176213698
6.675,32.2727984011225
6.68,34.7448437416324
6.685,36.5939216173926
6.69,40.3828787652074
6.695,32.4774501853074
6.7,30.8929144146163
6.705,27.3925762032312
6.71,33.4284745474361
6.715,37.5359693990608
6.72,37.1683831227537
6.725,22.3515954252305
6.73,39.7528993895235
6.735,33.2135807677424
6.74,30.8212785036244
6.745,26.306047582748
6.75,26.5061476857903
6.755,35.1950568989531
6.76,27.4496047297961
6.765,33.227128910144
6.77,30.3847839646891
6.775,24.4739731132832
6.78,27.8402577279337
6.785,26.8311266194712
6.79,31.4331955181427
6.795,27.2823190369807
6.8,26.2157231246674
6.805,30.2003889747714
6.81,37.9311637447493
6.815,23.4234382658609
6.82,29.7301073890285
6.825,33.743040617253
6.83,41.8953707952164
6.835,25.1997486753234
6.84,33.2996094115857
6.845,46.2509367607445
6.85,31.4016472993831
6.855,21.3062413049733
6.86,30.2005400690587
6.865,23.8416009937643
6.87,30.7083896666292
6.875,23.1562033029203
6.88,22.3350562548463
6.885,24.6560563389816
6.89,19.8386010664526
6.895,35.7838548464633
6.9,21.0999932417072
6.905,22.2506540692854
6.91,31.4340242970617
6.915,20.2850880430234
6.92,21.7307631718749
6.925,34.8809926646429
6.93,27.0246707621315
6.935,31.9281823041668
6.94,29.3098673640019
6.945,19.9850611887432
6.95,28.2302605643197
6.955,18.4106329159027
6.96,26.6160716966253
6.965,33.1924563625889
6.97,22.1425594954894
6.975,32.2953472877731
6.98,38.9156987480802
6.985,29.8149381806045
6.99,31.3157973978168
6.995,28.9597320919346
7,27.8588376657948
7.005,21.6001454236161
7.01,23.8467271849449
7.015,39.7436460968301
7.02,17.2732119712993
7.025,31.1237620717483
7.03,25.100753573797
7.035,24.7330768723352
7.04,20.4861308861063
7.045,28.6751786718851
7.05,24.2455964637045
7.055,17.8566828823858
7.06,20.9595255956252
7.065,19.3636090147543
7.07,24.5888184156166
7.075,24.8671490605789
7.08,19.8381467260158
7.085,34.181132411233
7.09,30.9495594800451
7.095,33.2244688606733
7.1,28.8315957453898
7.105,27.7610650019933
7.11,39.2751709191876
7.115,23.8664419651296
7.12,32.8383271301528
7.125,21.4390936563422
7.13,25.7094536303376
7.135,26.5604043504098
7.14,24.920297126504
7.145,21.2585163226805
7.15,15.1048896045719
7.155,19.4332366429573
7.16,20.2911199549557
7.165,25.0577276548262
7.17,24.7589315942935
7.175,29.0367981641477
7.18,22.0879855326863
7.185,24.2095896903572
7.19,37.4775967884729
7.195,21.8521222018272
7.2,30.3281171691171
7.205,29.479621278106
7.21,25.2812424720675
7.215,28.2271299564179
7.22,33.4582392455931
7.225,41.9597226965811
7.23,37.5085353285283
7.235,33.1825419896444
7.24,30.825531745482
7.245,28.3319566836416
7.25,31.5609479177542
7.255,20.733664796907
7.26,24.5754346258893
7.265,23.4324214604166
7.27,23.3536689809546
7.275,23.1978344267855
7.28,25.9418857309382
7.285,22.2126343727683
7.29,17.2461209216185
7.295,30.7115305522078
7.3,31.5913507656382
7.305,28.5999103187088
7.31,33.2474126564747
7.315,31.3660214420993
7.32,17.8798647415729
7.325,28.9558816174209
7.33,26.4848086856696
7.335,20.4382817978945
7.34,31.8598914184587
7.345,27.4680760903982
7.35,22.4203579047294
7.355,24.0706506625573
7.36,19.9293449600005
7.365,26.2525687973755
7.37,28.5807560164734
7.375,23.0941458460087
7.38,20.32559880609
7.385,24.5670182181383
7.39,21.3796138581968
7.395,35.5073387639959
7.4,20.3057808973121
7.405,36.8228979598744
7.41,24.3475436984053
7.415,27.4396180541653
7.42,30.7368026023365
7.425,22.1656577762858
7.43,27.7305181385631
7.435,28.6221683954366
7.44,29.9567264543514
7.445,29.5987896074443
7.45,15.6719369557776
7.455,36.9068931642311
7.46,24.2998659657547
7.465,31.1570888534514
7.47,30.7444147955772
7.475,30.763896132428
7.48,17.0523827680719
7.485,26.1085870120412
7.49,29.6851090703447
7.495,19.5818973960355
7.5,24.8952289391959
7.505,22.3645827652242
7.51,20.6531033941685
7.515,28.0289294783109
7.52,21.5716846652611
7.525,33.2606257993925
7.53,21.7326223203542
7.535,20.3075809614291
7.54,16.0535882605426
7.545,25.6243717743456
7.55,16.0997491879248
7.555,35.9859343764291
7.56,30.5231792308948
7.565,37.3912664354286
7.57,21.8923783495203
7.575,22.2731368486873
7.58,15.4740201280556
7.585,21.273034806426
7.59,16.7909947324713
7.595,42.7028982099106
7.6,19.2688027678135
7.605,16.98383687892
7.61,27.1773053181951
7.615,19.081650917201
7.62,24.0275763764127
7.625,24.1619238891908
7.63,17.2574547980226
7.635,24.5622152912186
7.64,28.536292490056
7.645,17.1431013413571
7.65,23.4627569631901
7.655,17.2028557825595
7.66,28.8213600792796
7.665,27.1968349410641
7.67,20.3488592506683
7.675,21.1563123064702
7.68,19.9876164214402
7.685,29.8950554463104
7.69,23.6261483930254
7.695,37.8310074566941
7.7,40.4608762331755
7.705,21.8660300717167
7.71,29.9023393898996
7.715,22.804669724701
7.72,21.5128482321603
7.725,31.5453134673412
7.73,26.8726821528179
7.735,20.4648966673124
7.74,19.6910787083925
7.745,24.6995920355683
7.75,30.8283918182805
7.755,16.507922571792
7.76,23.114087959306
7.765,26.9992655866087
7.77,25.7638848185972
7.775,21.2773639488756
7.78,19.5752271111291
7.785,29.1019883470689
7.79,24.4748258451438
7.795,19.6355505557006
7.8,21.7377750071215
7.805,32.5584603075509
7.81,47.1321314427715
7.815,27.1524290508773
7.82,25.0604069872891
7.825,26.4380953075563
7.83,23.6755500423649
7.835,17.9835187540781
7.84,24.1948380371105
7.845,32.4991019623119
7.85,24.1062839559317
