t,SNR
0,15.6496415694636
0.005,21.5153648797785
0.01,15.8670615418738
0.015,14.0385726846232
0.02,19.2386730092015
0.025,21.3330570840855
0.03,19.057138434378
0.035,18.1512259407638
0.04,19.543399610351
0.045,19.9043270906649
0.05,12.8718053627413
0.055,20.1911373904574
0.06,18.5231057599255
0.065,21.3898264556371
0.07,18.4261476895717
0.075,16.2398365388839
0.08,19.1160227246893
0.085,11.9009759590366
0.09,16.9544770272699
0.095,12.7159043649049
0.1,15.2512113147727
0.105,15.5277416991202
0.11,13.4821984012913
0.115,17.825498456449
0.12,17.6979834510078
0.125,16.6344889894602
0.13,13.127423077497
0.135,18.264253367865
0.14,18.6591310960551
0.145,15.8605553684285
0.15,17.6974973497056
0.155,17.3462662426237
0.16,15.3144107959422
0.165,17.1578176512244
0.17,17.3960761158895
0.175,16.8712934355934
0.18,16.3848323075578
0.185,18.4525581784551
0.19,18.3322093638447
0.195,15.9819284536475
0.2,10.4118510775173
0.205,16.1049453238694
0.21,13.1420580393315
0.215,14.7010072420639
0.22,16.8073371721076
0.225,18.7195643076659
0.23,17.1626937152108
0.235,17.9473476020484
0.24,19.665952883942
0.245,8.10687923036234
0.25,20.7304044994274
0.255,19.0443916391859
0.26,18.1449982308502
0.265,19.1649192116154
0.27,19.8896879075174
0.275,19.7714887197201
0.28,18.8383528942564
0.285,14.8743963381232
0.29,20.6690351759062
0.295,15.1638386947129
0.3,19.8441035696413
0.305,21.415291936
0.31,15.2298841235297
0.315,19.5093899432793
0.32,16.5861407795981
0.325,18.7032311630472
0.33,16.8887102583816
0.335,19.3219297645598
0.34,16.1030544206051
0.345,17.0020670688717
0.35,18.3437784251968
0.355,12.9371943414466
0.36,20.0748481137266
0.365,15.8809634123714
0.37,18.0543638583734
0.375,19.0923053604844
0.38,18.8480262369253
0.385,19.0258598340884
0.39,21.8449733964048
0.395,17.6249730316036
0.4,17.5779098583463
0.405,20.3203578157702
0.41,18.2060178741808
0.415,20.1619013670531
0.42,16.0696317621191
0.425,19.0754820677743
0.43,14.346594001327
0.435,18.243099296067
0.44,17.6065680429807
0.445,16.2678449684756
0.45,17.4265846151769
0.455,14.47130722736
0.46,21.1207431760373
0.465,18.1286742277951
0.47,15.5733164192869
0.475,21.0126512364613
0.48,17.7990573752389
0.485,20.104787467269
0.49,18.7940731271663
0.495,13.7852415295402
0.5,20.6075554070683
0.505,15.9048417089941
0.51,21.813662957275
0.515,18.3958357901805
0.52,16.7189639981433
0.525,17.7697101419411
0.53,14.0438689818535
0.535,17.8910764711562
0.54,17.4223272904822
0.545,20.5889715227152
0.55,17.2807324659859
0.555,15.8446528147208
0.56,21.7124058409387
0.565,13.7675140112809
0.57,15.1301343181294
0.575,20.1090123297182
0.58,10.6902798725276
0.585,17.5520084935841
0.59,17.1530629626443
0.595,15.4183416568597
0.6,21.0114179725701
0.605,17.0322065379307
0.61,14.5572106529609
0.615,18.3687476821752
0.62,19.4028803656793
0.625,20.031631652759
0.63,17.4078160159301
0.635,20.6035335392503
0.64,13.2074717779827
0.645,20.0266506782988
0.65,14.7982485783401
0.655,14.5226585391082
0.66,21.4828224819093
0.665,16.6130761896541
0.67,17.7581641954682
0.675,19.9672319120985
0.68,16.260218646395
0.685,17.8293393523174
0.69,16.7599539076407
0.695,14.1379679306628
0.7,20.0945363344155
0.705,17.8108336812201
0.71,18.713708264003
0.715,14.6194118393153
0.72,16.114728363844
0.725,10.0695229599269
0.73,14.4322838889539
0.735,19.0701462580523
0.74,12.4644961870211
0.745,17.9183896681809
0.75,21.4603701780155
0.755,9.65408451577406
0.76,19.4819249792196
0.765,16.082270588181
0.77,17.6142461898588
0.775,18.0844931509363
0.78,14.9470358465521
0.785,16.7412996647741
0.79,16.2555912295059
0.795,19.0030355440098
0.8,18.1376645952925
0.805,15.3054024813046
0.81,22.8971741312653
0.815,17.3517090950255
0.82,19.8484707502372
0.825,20.019020056031
0.83,18.910925211549
0.835,18.7077060628463
0.84,15.7920958300238
0.845,17.5082902731205
0.85,20.856613067008
0.855,17.8260847719602
0.86,21.7669922498811
0.865,13.556684626361
0.87,19.1552170585453
0.875,17.5044658325394
0.88,23.7550488363861
0.885,20.0772913534202
0.89,20.2256291491422
0.895,19.5942477024539
0.9,15.9813239683573
0.905,17.1380717181981
0.91,21.6096491505986
0.915,13.7901964187482
0.92,20.6008607906488
0.925,16.9744285836098
0.93,16.9451941940682
0.935,14.9408343872783
0.94,18.1850679380765
0.945,18.955239608398
0.95,18.3427950536605
0.955,17.3057128663187
0.96,20.1127222766599
0.965,5.58330182971545
0.97,22.1828883599043
0.975,18.9690452519836
0.98,17.1316737170339
0.985,18.1730262867773
0.99,16.0106783698938
0.995,15.3225774495827
1,11.6362316615443
1.005,19.2049656249228
1.01,20.7345940594883
1.015,17.2217445984956
1.02,21.2829013279446
1.025,18.3542624979571
1.03,19.0784292548827
1.035,17.619351980983
1.04,18.9297747841562
1.045,19.6367367762472
1.05,15.0177393333998
1.055,21.642447771752
1.06,19.2733329219714
1.065,18.5573804241146
1.07,16.3817667147492
1.075,16.9166203680551
1.08,18.4034942427907
1.085,19.4877833609599
1.09,20.8842849340086
1.095,11.508720401701
1.1,16.5375921363121
1.105,18.8958320191176
1.11,19.6967215657717
1.115,15.0046567535302
1.12,20.0710637025055
1.125,5.51573943346561
1.13,23.3793456586974
1.135,17.6682229498006
1.14,19.6831443983206
1.145,18.0009531069977
1.15,14.6315415960076
1.155,16.6472170358973
1.16,19.5596073632008
1.165,18.1654363597376
1.17,20.0432409363842
1.175,13.523575857853
1.18,20.7357685634465
1.185,20.8281130612545
1.19,16.1790249428126
1.195,19.2338383806776
1.2,16.9189281525857
1.205,21.0985235785871
1.21,20.3780225887141
1.215,15.663173873602
1.22,20.5705328259124
1.225,14.0312564036442
1.23,20.0807169910968
1.235,19.6183928540355
1.24,19.9504188343272
1.245,20.1015186912065
1.25,14.151062922829
1.255,22.6761066300047
1.26,11.2197139733566
1.265,16.2982445356654
1.27,18.7176168670755
1.275,17.7989030642153
1.28,20.3772088172055
1.285,18.7112127343634
1.29,20.6320494698838
1.295,15.0307080761271
1.3,21.021190432597
1.305,21.1887309799438
1.31,6.00735929598156
1.315,19.7322476903532
1.32,19.5856406947646
1.325,20.7776740097476
1.33,16.1603576620092
1.335,15.0478380722353
1.34,20.4848632712522
1.345,19.8239895900199
1.35,15.6838072092485
1.355,21.2083448181233
1.36,16.4183326495161
1.365,18.7788569223435
1.37,14.1746217385083
1.375,23.4741090710343
1.38,20.9893702695212
1.385,18.3104950046126
1.39,18.7251919469179
1.395,21.8377357529276
1.4,15.4503250561135
1.405,19.2858718041293
1.41,16.9451609127862
1.415,19.4017078441982
1.42,19.8522818501654
1.425,16.296346540785
1.43,12.2200121057416
1.435,17.3013723720201
1.44,22.0554726151925
1.445,18.5573930628718
1.45,18.9502259404828
1.455,20.7592428377638
1.46,16.9860396726104
1.465,21.1922995475421
1.47,20.0495457991276
1.475,19.2217532970461
1.48,23.2033233026366
1.485,16.8543807269764
1.49,19.139052739396
1.495,13.1047804762285
1.5,18.0448444363532
1.505,21.8469709357376
1.51,12.6546436450299
1.515,17.7273566932771
1.52,17.4866676260774
1.525,18.4247199012541
1.53,20.2428790883376
1.535,20.4521639046842
1.54,19.0121870314588
1.545,18.1042599403792
1.55,14.6950290330138
1.555,23.3577150527429
1.56,17.5372039665194
1.565,20.7852779666422
1.57,19.3110798707803
1.575,17.5309657462482
1.58,20.7548781347895
1.585,16.6814148144622
1.59,21.674543975482
1.595,16.1106854334772
1.6,19.6312120599282
1.605,21.1016826130462
1.61,15.8021994995779
1.615,20.673090075911
1.62,19.1133868490603
1.625,22.0762921021999
1.63,21.5078468463707
1.635,20.4705795083888
1.64,23.6164725125516
1.645,20.6745144991769
1.65,14.549306404638
1.655,20.4103033904563
1.66,19.3547671782974
1.665,16.3733391699565
1.67,18.6282547012631
1.675,18.0469023473678
1.68,18.8467916732367
1.685,19.7312899929084
1.69,22.8209702966137
1.695,16.0032786552321
1.7,20.6892940666691
1.705,18.675217492298
1.71,19.3487814386981
1.715,21.4849367700977
1.72,20.4517694213937
1.725,23.754422824016
1.73,20.1000736315702
1.735,18.2079295500918
1.74,19.6652896841347
1.745,16.1868477916873
1.75,18.8102145225719
1.755,19.7626133092315
1.76,17.3043003200722
1.765,21.4899696751232
1.77,20.3993553433594
1.775,17.5441571958112
1.78,16.7868816611523
1.785,18.5501254655306
1.79,19.1492320455383
1.795,17.2634742702256
1.8,22.0043275424392
1.805,20.8735252738272
1.81,20.0297829984348
1.815,21.5106630508041
1.82,18.1265338678281
1.825,20.5340490945503
1.83,18.1562723912094
1.835,20.1902058310595
1.84,18.7077040908266
1.845,19.837887759066
1.85,22.7261326356881
1.855,19.4674808349227
1.86,17.8802277940395
1.865,22.17588773786
1.87,16.8085545213531
1.875,21.3302239923363
1.88,17.0949203199476
1.885,17.9862383211569
1.89,16.6513729108986
1.895,19.0731640715203
1.9,17.7313077881915
1.905,16.5946351608222
1.91,23.4578481324603
1.915,18.2730599642402
1.92,20.5053851650239
1.925,23.0795713654485
1.93,18.4797997349269
1.935,20.970894279494
1.94,19.8638866951323
1.945,15.8619308213288
1.95,20.3090979159199
1.955,17.6338232195505
1.96,17.6892116699265
1.965,20.0257199639957
1.97,17.9971713735544
1.975,23.0403196504103
1.98,16.877693131125
1.985,17.2750310237579
1.99,15.302485325095
1.995,19.6812448508881
2,22.007269735204
2.005,18.415811935775
2.01,22.4770343191527
2.015,18.9775818123844
2.02,17.9844469765147
2.025,21.7291288048773
2.03,17.0533931549019
2.035,21.3562131847963
2.04,19.8932156676441
2.045,20.0898000818383
2.05,20.8548155368272
2.055,18.9674892180797
2.06,21.447106641948
2.065,20.7458608482584
2.07,23.2752829130574
2.075,17.0415524502042
2.08,19.2906605485764
2.085,24.7475266007178
2.09,19.6256062543912
2.095,22.4310073854831
2.1,19.9749756305123
2.105,18.2653704643086
2.11,21.3288700809758
2.115,17.9950303710734
2.12,20.0173246506602
2.125,21.7850411085059
2.13,20.3722048019067
2.135,22.4354898175859
2.14,17.7579855183167
2.145,21.3660016319681
2.15,19.8938438834134
2.155,14.3171951120951
2.16,23.6035969666209
2.165,22.8633689665444
2.17,21.3605697256461
2.175,20.2684996845771
2.18,18.4868417825197
2.185,20.363984090018
2.19,18.2172089478692
2.195,19.7225002560521
2.2,14.9034499551484
2.205,21.1496747325276
2.21,21.0401991780308
2.215,15.7254500201323
2.22,22.0936962383844
2.225,17.099227522815
2.23,20.2559369223797
2.235,20.9054022280846
2.24,19.8687258012136
2.245,21.239196369506
2.25,20.670575920478
2.255,18.9443145698653
2.26,20.0037909715139
2.265,16.1543582247088
2.27,23.3961869298237
2.275,21.3405876488192
2.28,18.1521058100361
2.285,18.6516546841105
2.29,16.7999876100993
2.295,20.6179383098179
2.3,18.1172634045601
2.305,22.2795503942569
2.31,23.1363760459236
2.315,20.5600775909687
2.32,21.060962265942
2.325,20.7793653755478
2.33,19.4602779425111
2.335,21.1581071219707
2.34,17.9264946045254
2.345,19.8692624155693
2.35,19.9859412446012
2.355,21.9598849058795
2.36,20.2902557587603
2.365,10.1719924396835
2.37,22.1443593329547
2.375,18.2805241904805
2.38,20.3330142962634
2.385,20.6787344715605
2.39,19.6103780021019
2.395,22.1663719087222
2.4,17.3828259531712
2.405,22.3464455150071
2.41,19.206850033863
2.415,19.6481006992998
2.42,18.7956101910539
2.425,20.1672199983651
2.43,20.062734544924
2.435,19.0814063237897
2.44,14.277608930726
2.445,16.2099304846947
2.45,19.1158409486665
2.455,18.6578270977499
2.46,22.1843182469967
2.465,19.231241055741
2.47,20.240105363067
2.475,19.9158065456059
2.48,20.5169447920932
2.485,20.5567843569879
2.49,20.4811307094636
2.495,21.5521610356705
2.5,19.3343682587321
2.505,19.3760004312032
2.51,22.3235208047651
2.515,17.2267411094606
2.52,17.8650457474858
2.525,22.2031213048336
2.53,20.9261286878249
2.535,20.9193908351078
2.54,20.7674225237461
2.545,19.7276530435238
2.55,21.0984405269819
2.555,23.6958727318526
2.56,21.530094309587
2.565,19.5895240372295
2.57,22.9877491816319
2.575,19.1223684639419
2.58,20.1347255283543
2.585,20.3666229680868
2.59,18.7412263026493
2.595,22.6692368892462
2.6,19.8528876559445
2.605,19.4091985267528
2.61,19.6157481942958
2.615,19.602333659117
2.62,21.1325996511945
2.625,21.2796218078847
2.63,22.5942496268125
2.635,19.7068623968217
2.64,20.0020798365932
2.645,21.7140732501697
2.65,17.0224528312
2.655,22.6383413514698
2.66,21.6360424996793
2.665,22.073050962595
2.67,22.126968241591
2.675,19.0727136262005
2.68,20.297520113865
2.685,22.2057459304487
2.69,19.5168817373133
2.695,19.550963038856
2.7,21.6388470733848
2.705,21.959183470483
2.71,18.5100001645127
2.715,20.2979144711323
2.72,20.687442697126
2.725,21.1497378483663
2.73,22.7537446337165
2.735,22.157665827085
2.74,21.9556529541264
2.745,21.1129517416155
2.75,21.1031972891725
2.755,21.7371236637828
2.76,22.1160363919542
