t,SNR
0,25.5244063488117
0.005,36.4584059639833
0.01,34.4506000873872
0.015,33.6632235963883
0.02,36.5389139986379
0.025,32.5526903855154
0.03,34.0158532619418
0.035,35.367787611544
0.04,33.8856209715409
0.045,32.3580643732027
0.05,33.0249575652889
0.055,34.3504094975322
0.06,34.2568435932928
0.065,35.7274563284832
0.07,30.8744025943606
0.075,34.3159459804852
0.08,36.3945808111677
0.085,34.5125265170125
0.09,33.24273426236
0.095,34.1452295010232
0.1,32.5324407524827
0.105,33.8529043302158
0.11,34.1541330127833
0.115,38.1259428376246
0.12,32.2823983216118
0.125,23.9594154006307
0.13,35.9022268373175
0.135,38.3723227921272
0.14,31.0020832853126
0.145,33.2231414086599
0.15,32.8926804629592
0.155,32.5295126805475
0.16,31.5142790230418
0.165,34.3171998108367
0.17,34.7423216203718
0.175,35.2557227725775
0.18,32.1111799694357
0.185,36.5282007806356
0.19,32.7916003783542
0.195,32.6865644196141
0.2,34.3851879742618
0.205,33.4510690679984
0.21,35.1857604919367
0.215,33.6078053155955
0.22,34.190444847948
0.225,34.6025526592782
0.23,35.0735334063198
0.235,34.4545830675512
0.24,34.834486985297
0.245,34.7393590594986
0.25,35.6515564168062
0.255,34.7461911379397
0.26,29.2497259780941
0.265,32.6224838126762
0.27,36.450795318315
0.275,31.8444884386828
0.28,32.0745184903942
0.285,34.3025794970951
0.29,35.2862757628223
0.295,35.9175958583835
0.3,28.4343068505688
0.305,31.87996855843
0.31,36.4024417964764
0.315,33.0372960863851
0.32,36.6972817795279
0.325,35.4003854836484
0.33,26.2535977757006
0.335,33.1007588508159
0.34,35.110340628725
0.345,34.412438450954
0.35,31.0753210700039
0.355,33.4571814282566
0.36,32.2353322592114
0.365,34.2762774516918
0.37,32.8494206652136
0.375,35.6631230848383
0.38,31.4559073087109
0.385,33.1577356418379
0.39,35.0099124079665
0.395,35.5094694066901
0.4,33.5558510240496
0.405,32.4098399636952
0.41,30.4907221819954
0.415,32.2694159059758
0.42,31.2333608166848
0.425,34.607869739797
0.43,33.3479629506868
0.435,33.4167226284775
0.44,26.6911730545434
0.445,31.965216598145
0.45,31.2252276421896
0.455,34.8250695935051
0.46,33.8556543144873
0.465,29.6557865724973
0.47,31.6995811583554
0.475,31.3978843627654
0.48,34.1159133090794
0.485,31.7628309421459
0.49,35.367297260447
0.495,33.8281470317396
0.5,28.8453032854797
0.505,33.1220449615145
0.51,31.6005834309946
0.515,31.493671897362
0.52,35.170922390899
0.525,33.9284192020365
0.53,30.6056671460144
0.535,26.3471780119659
0.54,30.2490420221823
0.545,29.0008923940167
0.55,33.7889645591882
0.555,34.2696162548766
0.56,34.6180990029098
0.565,32.2461942980034
0.57,29.1819256719364
0.575,30.4480732178477
0.58,30.8753863009381
0.585,30.7492035641705
