t,SNR
0,-4.73901186659532
0.005,-4.19190753719015
0.01,-5.92266694059691
0.015,-3.51097528076767
0.02,-5.07066823179038
0.025,-12.7403786831915
0.03,-3.98118628196171
0.035,-9.59711068375273
0.04,-11.8978814230092
0.045,-4.38779051216622
0.05,-8.93377976785368
0.055,-8.77612001138351
0.06,-2.41955558508228
0.065,-18.4053232317236
0.07,-7.60063005293721
0.075,-4.43693905898633
0.08,-6.21835811286854
0.085,-10.0444465263553
0.09,-4.22049629777558
0.095,-1.7161400169919
0.1,-3.55143633487222
0.105,-19.4009043222494
0.11,-0.797816731167742
0.115,-5.48783810490963
0.12,-3.1647849331206
0.125,-3.14454260190783
0.13,-4.90111102863955
0.135,0.140613745501028
0.14,0.233848131573083
0.145,0.310931997458056
0.15,1.26722168264004
0.155,-1.1199288347827
0.16,1.61116627818728
0.165,-1.05624513462209
0.17,-1.1932594437379
0.175,1.63671973016962
0.18,2.09615665693337
0.185,2.21111751565076
0.19,2.50597548444057
0.195,1.42662545767155
0.2,3.60234715150855
0.205,3.36448356699692
0.21,1.9259680769093
0.215,3.09197798469867
0.22,2.47245115264053
0.225,5.19646765829437
0.23,2.71029387477152
0.235,2.60855970782575
0.24,5.12573539530243
0.245,3.25294258712968
0.25,3.67549030880866
0.255,2.71417372505331
0.26,2.90935253712061
0.265,3.91617791213815
0.27,5.40116024492799
0.275,4.31928298506948
0.28,2.76960705575431
0.285,5.6095384478493
0.29,5.45823330040901
0.295,1.90080124634039
0.3,3.58308271634911
0.305,2.09370084489171
0.31,-0.0188570900693179
0.315,3.30117340067832
0.32,3.41660071642674
0.325,1.80151489080508
0.33,1.25111516814425
0.335,0.694273906833544
0.34,-0.00306075130826855
0.345,-2.82016231182851
0.35,-0.237169086763146
0.355,1.48617152687265
0.36,-2.05689454621341
0.365,-0.232771085891329
0.37,0.172136626414414
0.375,-5.02579590485936
0.38,-2.10795632324812
0.385,-13.4223706544565
0.39,-9.72874547099627
0.395,-6.64324436722687
0.4,-15.292542361835
0.405,-5.10234068104816
0.41,-33.6263947160286
0.415,-13.0342744071415
0.42,-29.044117605817
0.425,-12.6755748311414
0.43,-0.266891776869443
0.435,-13.1619496456478
0.44,-6.35313423917012
0.445,-10.1242329977411
0.45,-2.01929834811475
0.455,-6.32176003896075
0.46,-3.2192026595699
0.465,0.801049185226191
