t,SNR
0,4.78268824350891
0.005,3.91178168796004
0.01,1.41864594393473
0.015,7.58017701174296
0.02,1.47103983604278
0.025,3.35560925727086
0.03,1.45840678351941
0.035,2.51644037447099
0.04,-1.68627833683948
0.045,3.93924120305932
0.05,3.5607274993648
0.055,-1.11457086760498
0.06,5.49795669564655
0.065,-2.99979598354309
0.07,2.06249960262271
0.075,5.74729901264955
0.08,8.26717313470304
0.085,1.56454393870285
0.09,9.03527412382552
0.095,6.55297365385539
0.1,6.43335645975489
0.105,3.11219864120784
0.11,10.1389437520206
0.115,7.23806569008325
0.12,9.38106308564791
0.125,7.87409281369847
0.13,8.19141439253393
0.135,8.20752267571253
0.14,9.86267145624448
0.145,10.6756926980237
0.15,9.36877563630937
0.155,9.84454512198859
0.16,11.9461162187093
0.165,9.4878386522829
0.17,8.65905616075545
0.175,11.2322507421453
0.18,11.5146487827801
0.185,12.7924335173506
0.19,12.1642786135545
0.195,9.9326196686942
0.2,12.4294350876013
0.205,12.1431918762445
0.21,11.6519216304949
0.215,12.3843767825859
0.22,11.4167828583369
0.225,13.949668239235
0.23,12.0607828485676
0.235,11.6475597483461
0.24,14.0665553800928
0.245,13.0494849967587
0.25,13.2493030554752
0.255,11.247706525407
0.26,13.2070987202668
0.265,12.1409441303457
0.27,13.5621652191508
0.275,12.5614402460198
0.28,12.0125834706998
0.285,12.3910783791199
0.29,13.8280808643333
0.295,11.3548262260108
0.3,11.3837647994609
0.305,10.5488380588412
0.31,11.1713984851103
0.315,12.2826411125226
0.32,11.1426442463848
0.325,9.88962381020747
0.33,9.29739046812102
0.335,8.63146304610602
0.34,7.70086993392664
0.345,5.96369166802972
0.35,7.17541479195108
0.355,9.76711992360522
0.36,4.05361029749182
0.365,6.28173061875592
0.37,7.43021961902789
0.375,3.08617062198729
0.38,7.71876370602571
0.385,-2.23180997023312
0.39,3.46594662169609
0.395,-0.18170702848218
0.4,1.34558147060989
0.405,3.4198046636505
0.41,2.8718167259872
0.415,4.38745313927849
0.42,0.499832726872086
0.425,4.03455939738848
0.43,10.3648174860622
0.435,4.69433872324126
0.44,4.75492348596575
0.445,3.16026251722359
0.45,7.73094625247829
0.455,6.25169177783643
0.46,7.50559649104079
0.465,9.94478244219211
0.47,8.64783436122275
0.475,5.34022383594112
0.48,9.20052545119519
0.485,9.50977644529942
0.49,5.94884442355882
0.495,9.2550968944104
0.5,10.9500853926852
0.505,11.6879217033204
0.51,10.861145410496
0.515,11.9640736765597
0.52,12.5148788447665
0.525,11.8622075794179
0.53,11.701555245764
0.535,15.7548896792022
0.54,13.1363877695127
0.545,14.9345990271641
0.55,12.7583908948875
0.555,11.00418696256
0.56,11.1409856592209
0.565,11.661806768255
0.57,14.0272071089645
0.575,12.331088285099
0.58,12.2833352875523
0.585,13.4178268340889
0.59,12.3594592319048
0.595,10.9555576760345
0.6,12.5239102853626
0.605,14.1539156372493
0.61,14.5066743617623
0.615,8.68633825494359
0.62,10.5763719225749
0.625,12.054573283957
0.63,6.71370157201045
0.635,10.5065384554178
0.64,10.8066645481063
0.645,10.9898037796196
0.65,7.82737521948513
0.655,12.0331147642201
0.66,7.27255636626374
0.665,4.25917117787544
0.67,12.6552724727247
0.675,6.97164944243427
0.68,5.24549921203788
0.685,8.43941483705515
0.69,4.49903427351663
0.695,4.4967075020256
0.7,4.52331145581319
0.705,3.44137830217224
0.71,2.47163701154284
0.715,6.62827920624579
0.72,2.46851626756194
0.725,0.0638778048730302
0.73,7.25994398414564
0.735,5.64660648788589
0.74,1.9679694417254
0.745,1.78756396933358
0.75,10.0155344527466
0.755,3.62437002813522
0.76,1.53739209053803
0.765,6.93642369909205
0.77,11.775535989503
