t,SNR
0,6.59359616189899
0.005,5.26600000906954
0.01,4.5548688687665
0.015,8.08573220238877
0.02,4.61217176590596
0.025,8.89762605592236
0.03,7.84879676669675
0.035,8.0272268453603
0.04,7.87687133941805
0.045,10.3191176375466
0.05,10.2027526758567
0.055,10.2702180118262
0.06,11.6813931219207
0.065,10.3784329147347
0.07,10.3927399578226
0.075,10.1851028894056
0.08,12.1894074454237
0.085,10.3875029156912
0.09,12.1389187325866
0.095,11.954502001408
0.1,12.0977247675255
0.105,11.9250680039945
0.11,12.24229117016
0.115,13.2570089354275
0.12,12.1467092026267
0.125,13.2745033627037
0.13,13.3480114160317
0.135,13.2705140798948
0.14,13.218187714362
0.145,13.4598828784478
0.15,13.2555602342067
0.155,14.1358792262371
0.16,13.0599649687929
0.165,14.1470809078423
0.17,14.0336644827832
0.175,14.270588764878
0.18,14.5796213456124
0.185,14.2045402074965
0.19,14.4045798981506
0.195,14.5166157007804
0.2,14.5551123331033
0.205,14.5900361180448
0.21,14.6321357390534
0.215,14.3928993672521
0.22,14.777223228967
0.225,14.5938176124543
0.23,14.7356496139397
0.235,14.87363022061
0.24,14.7749155290655
0.245,14.779597812414
0.25,14.6602648291736
0.255,14.6649712007968
0.26,14.6224684598387
0.265,14.408295293416
0.27,14.8667082567257
0.275,14.1923566817857
0.28,14.7380229601746
0.285,14.1756047449745
0.29,14.5792069124025
0.295,14.0811621433555
0.3,14.196187369708
0.305,13.4686581559388
0.31,14.6632473757805
0.315,14.4153493216882
0.32,14.3486425093199
0.325,14.301712693792
0.33,14.5023141611463
0.335,13.4621408375396
0.34,13.3467068274681
0.345,13.4213774456182
0.35,13.4630499531433
0.355,12.4099253724993
0.36,12.6651541437945
0.365,12.1469731925402
0.37,12.4645566374373
0.375,12.194004538498
0.38,12.3919733692951
0.385,12.2435194701433
0.39,10.5650109572407
0.395,10.5469602015859
0.4,10.4034069258963
0.405,8.36414197212025
0.41,8.34636075518503
0.415,8.52276318229629
0.42,9.0980903172634
0.425,8.46903888638874
0.43,8.24415784214639
0.435,5.45562231129902
0.44,11.5987263391242
0.445,8.13426380019214
0.45,5.81297519554494
0.455,8.55503866343903
0.46,5.80478385824489
0.465,5.33387980669508
0.47,5.92026639465276
0.475,5.32916650138313
0.48,7.02284596105341
0.485,2.00783247386431
0.49,2.20311550799637
0.495,2.23436665565032
0.5,2.10475787667735
0.505,3.9427629003265
0.51,2.77323516248728
0.515,5.58586563565297
0.52,3.79830497841313
0.525,4.2980953276937
0.53,3.90811996975125
0.535,3.39799351492275
0.54,6.41080261610225
0.545,3.38693450167393
0.55,6.57688625314621
0.555,7.06822453677121
0.56,6.69266116429188
0.565,9.93134352727068
0.57,9.78717435511562
0.575,9.59446294414275
0.58,9.43313835901182
0.585,9.85109947865151
0.59,10.3270871699198
0.595,9.10206322961379
0.6,10.0815042392693
0.605,11.3898967894192
0.61,9.69048370999022
0.615,11.7342381239891
0.62,9.66227260136627
0.625,11.5112265167534
0.63,11.7129152526514
0.635,11.8431578699936
0.64,11.7762124873157
0.645,11.8488759438346
0.65,13.0688903830216
0.655,13.2030931736438
0.66,13.2936936903648
0.665,12.8414498931132
0.67,13.4398576521479
0.675,14.2801997387707
0.68,14.4102863191049
0.685,13.1605197790832
0.69,14.2256088100578
0.695,14.4000527823002
0.7,14.146825018007
0.705,15.044030230871
0.71,14.1609696283274
0.715,15.1431140656475
0.72,14.8083621271026
0.725,14.7571533872762
0.73,15.0130674287926
0.735,15.2324436026636
0.74,15.2841517731016
0.745,15.4282513702916
0.75,15.2027273471338
0.755,15.1810363060743
0.76,15.2056126906742
0.765,15.158382203266
0.77,15.0164831988401
0.775,15.2012227613026
0.78,15.264555433064
0.785,15.3938198382004
0.79,14.7981899159419
0.795,15.8039832581143
0.8,15.2813015610042
0.805,15.4042149513412
0.81,15.1368722566225
0.815,14.8061361198723
0.82,14.6947375678753
0.825,14.3241566703664
0.83,15.2073332309244
0.835,14.9634975982983
0.84,14.3550436264366
0.845,14.0619372754159
0.85,14.3248608045867
0.855,14.4457880829956
0.86,14.523257954224
0.865,13.5972635937687
0.87,13.6970388690266
0.875,13.7051509778313
0.88,13.3087476431379
0.885,12.2423233600437
0.89,12.1738601178906
0.895,12.2620399563935
0.9,12.3691939982001
0.905,13.367149091699
0.91,12.2905237058478
0.915,12.1338788409461
0.92,10.8281292693764
0.925,12.5479639245527
0.93,10.7032484126462
0.935,9.9614755272196
0.94,10.4070485186618
0.945,10.1038465819993
0.95,10.347968579029
0.955,10.4619772439116
0.96,11.096816485978
0.965,10.4967120616783
0.97,7.98907606897326
0.975,8.12115117782443
0.98,8.47421746678668
0.985,5.09061229302668
0.99,7.88954117032272
0.995,5.79306789344889
1,5.24675801745605
1.005,5.70212953260027
1.01,4.98660478438299
1.015,3.26064129673878
1.02,4.87354642422005
1.025,5.41851598812151
1.03,3.31434959530452
1.035,3.89249102805807
1.04,2.85953723836629
1.045,3.67781182201907
1.05,4.1412416554068
1.055,6.01888990528317
1.06,3.06553965168558
1.065,6.57129609840796
1.07,5.66257151883029
1.075,5.96223197169395
1.08,6.30612574065782
1.085,8.93851132285931
1.09,9.05565453817547
1.095,8.80131291233094
1.1,9.03414795170437
1.105,9.00483775370651
1.11,9.51146220883237
1.115,9.23735189950978
1.12,11.2349935875455
1.125,11.5713709415073
1.13,11.4967482893048
1.135,11.6632002279006
1.14,12.7255076495641
1.145,12.8289487840747
1.15,13.0367755315409
1.155,12.8940169065525
1.16,12.9699836869692
1.165,12.7647903325691
1.17,13.1405398842113
1.175,12.8237534233992
1.18,13.6957995315225
1.185,14.1275652984432
1.19,13.9780423335962
1.195,14.5537372788144
1.2,13.8012356995096
1.205,14.7612401843288
1.21,14.7310333681539
1.215,14.34848060546
1.22,14.8889618095973
1.225,14.898200726825
1.23,14.9292021223821
1.235,15.0446843422571
1.24,15.1575745771456
1.245,14.7745893943945
1.25,15.3473334112006
1.255,15.6142888862428
1.26,15.6847993609719
1.265,15.6222169993414
1.27,15.6801979788112
1.275,15.5354402874576
1.28,15.8762656371706
1.285,15.9365708467946
1.29,16.3399826188066
1.295,15.8261457187273
1.3,15.8198493454201
1.305,15.4229146257651
1.31,15.6155614787167
1.315,16.1378777349713
1.32,15.5610463614847
1.325,15.5981935812112
1.33,15.3345460812801
1.335,15.3020727036615
1.34,15.2841208972232
1.345,15.3093471786794
1.35,15.326087906105
1.355,14.968034529744
1.36,14.574584745208
1.365,14.5869575990678
1.37,14.4428079602903
1.375,14.3409654918725
1.38,14.1754385864621
1.385,14.3571798027304
1.39,14.6196285717331
1.395,13.3786917623497
1.4,14.5708785080308
1.405,13.5886696524121
1.41,13.3873466657851
1.415,13.0851273760035
1.42,11.837569759879
1.425,11.6387606307921
1.43,12.0999293702314
1.435,12.2786625367761
1.44,12.0171947637229
1.445,11.9996117240495
1.45,11.6262028991031
1.455,11.5306771655973
1.46,9.57399386311623
1.465,9.6352943979286
1.47,11.7010686551863
1.475,10.1993927961453
1.48,9.79454467079398
1.485,9.16267787171422
1.49,8.83963076828729
1.495,9.94950887722946
1.5,7.3999199890857
1.505,6.86842550809203
1.51,6.92146906586466
1.515,3.79459657125852
1.52,6.48408516266528
1.525,4.32148211661075
1.53,4.38160610901855
1.535,3.91967219914869
1.54,4.04918812237594
1.545,3.84417984678736
1.55,4.50129581739961
1.555,4.4122541233272
1.56,5.0046416413669
1.565,4.89544448329173
1.57,8.15330933739705
1.575,4.57874599279447
1.58,8.2965252745597
1.585,4.18470400504262
1.59,8.66327767264653
1.595,7.08935304917432
1.6,7.91919219218549
1.605,10.5894251260763
1.61,10.327327296316
1.615,10.0764033727411
1.62,10.2044046165838
1.625,7.79084771560409
1.63,9.86242061287201
1.635,10.0425950599199
1.64,10.3236343548723
1.645,12.3244391829529
1.65,10.4080039762054
1.655,12.3658596812416
1.66,12.6074362873053
1.665,12.4387245873046
1.67,11.9005224584216
1.675,12.3775038563167
1.68,14.0784114090212
1.685,13.7150397386197
1.69,13.889855598497
1.695,13.9284171374787
1.7,13.6169077997104
1.705,13.8081653734323
1.71,15.1550882720072
1.715,14.6485087987623
1.72,14.9448919943811
1.725,15.0383669483887
1.73,14.5671333014187
1.735,14.8544017267793
1.74,15.2369535555176
1.745,15.4400696955587
1.75,15.480215976686
1.755,15.584091514488
1.76,15.9343498929868
1.765,15.6383867424181
1.77,15.9564218564265
1.775,15.8748842226846
1.78,15.9754172115587
1.785,16.0454165935832
1.79,15.9411178395162
1.795,16.1152726042516
1.8,15.9121150669552
1.805,15.827221779923
1.81,15.9212154461518
1.815,15.9912824368093
1.82,16.242562822103
1.825,16.0282764762556
1.83,15.9598602981425
1.835,16.1261809324414
1.84,15.7742432339524
1.845,15.9650736980524
1.85,15.7244170249613
1.855,15.6678477501334
1.86,16.0100877333503
1.865,15.1670035495703
1.87,15.4576463346429
1.875,15.0106957144958
1.88,15.3690364462815
1.885,15.2326629251767
1.89,15.4160477231955
1.895,15.4769820088692
1.9,15.3026328621479
1.905,14.5964829882968
1.91,14.381904811185
1.915,14.6057579821715
1.92,14.3341702425312
1.925,13.1621963074972
1.93,14.4548325434742
1.935,13.40890869138
1.94,13.0789734434228
1.945,13.4537256449159
1.95,13.1656680423194
1.955,13.392706757807
1.96,11.3687420616382
1.965,11.6702473968776
1.97,13.5069508055475
1.975,11.5885533098773
1.98,11.2969527423874
1.985,12.0240413467172
1.99,11.7560649716517
1.995,11.5327697787979
2,11.6252710083771
2.005,8.90797132479153
2.01,8.99775367937886
2.015,9.48847176801337
2.02,9.27186447098985
2.025,5.94305971480802
2.03,5.95973453891477
2.035,5.98879726902901
2.04,5.78284797992319
2.045,6.35561472752521
2.05,6.18702748281382
2.055,4.95716424324479
2.06,4.65737903109226
2.065,6.78590496269518
2.07,4.38578420227161
2.075,4.67326812303078
2.08,5.69878617016585
2.085,4.86526933447986
2.09,4.52841264495923
2.095,7.01715404446533
2.1,6.31699750944668
2.105,6.04938004630301
2.11,6.70603591715849
2.115,6.35002134944227
2.12,9.34422790229455
2.125,6.60895976574334
2.13,8.81683078662357
2.135,9.55552544192865
2.14,10.609375925745
2.145,9.40024848796347
2.15,12.3647665234896
2.155,11.9533447406436
2.16,11.5033419502743
2.165,12.0349698505548
2.17,13.6284409750317
2.175,11.494511199624
2.18,11.9921985674851
